_step,lambdas/Chicken,seed,arm
57,0.47588983178138733,1769018515,l1
58,0.47743457555770874,1769018515,l1
59,0.47897791862487793,1769018515,l1
60,0.4805198013782501,1769018515,l1
61,0.4820603132247925,1769018515,l1
62,0.48359936475753784,1769018515,l1
63,0.4851369857788086,1769018515,l1
64,0.4866730570793152,1769018515,l1
65,0.48820775747299194,1769018515,l1
66,0.48974087834358215,1769018515,l1
67,0.49082499742507935,1769018515,l1
68,0.49175959825515747,1769018515,l1
69,0.4926920533180237,1769018515,l1
70,0.4936225414276123,1769018515,l1
71,0.4945508539676666,1769018515,l1
72,0.4954771101474762,1769018515,l1
73,0.496401309967041,1769018515,l1
74,0.4973233640193939,1769018515,l1
75,0.4982433617115021,1769018515,l1
76,0.4991612136363983,1769018515,l1
77,0.5005335211753845,1769018515,l1
78,0.5019034743309021,1769018515,l1
79,0.5032711029052734,1769018515,l1
80,0.5046363472938538,1769018515,l1
81,0.5059992671012878,1769018515,l1
82,0.5073597431182861,1769018515,l1
83,0.5085616111755371,1769018515,l1
84,0.5097606182098389,1769018515,l1
85,0.5109567046165466,1769018515,l1
86,0.5119920372962952,1769018515,l1
87,0.5128659605979919,1769018515,l1
88,0.5138953328132629,1769018515,l1
89,0.5149216651916504,1769018515,l1
90,0.51594477891922,1769018515,l1
91,0.516964852809906,1769018515,l1
92,0.5179817080497742,1769018515,l1
93,0.5191566348075867,1769018515,l1
94,0.52032870054245,1769018515,l1
95,0.5214978456497192,1769018515,l1
96,0.5228271484375,1769018515,l1
97,0.5243176221847534,1769018515,l1
98,0.525806188583374,1769018515,l1
99,0.5271276235580444,1769018515,l1
100,0.5284465551376343,1769018515,l1
101,0.5292822122573853,1769018515,l1
102,0.5298010110855103,1769018515,l1
103,0.5303184986114502,1769018515,l1
104,0.5308346748352051,1769018515,l1
105,0.5313494801521301,1769018515,l1
106,0.5316948294639587,1769018515,l1
107,0.5315544605255127,1769018515,l1
108,0.5312464833259583,1769018515,l1
109,0.531108021736145,1769018515,l1
110,0.5308019518852234,1769018515,l1
111,0.5309821367263794,1769018515,l1
112,0.5314786434173584,1769018515,l1
113,0.5319732427597046,1769018515,l1
114,0.532465934753418,1769018515,l1
115,0.5329567193984985,1769018515,l1
116,0.533614993095398,1769018515,l1
117,0.534589409828186,1769018515,l1
118,0.5357310771942139,1769018515,l1
119,0.5368697643280029,1769018515,l1
120,0.5381771922111511,1769018515,l1
121,0.5394819378852844,1769018515,l1
122,0.5407841205596924,1769018515,l1
123,0.5420836210250854,1769018515,l1
124,0.5432059168815613,1769018515,l1
125,0.5443251729011536,1769018515,l1
126,0.5454413294792175,1769018515,l1
127,0.5467307567596436,1769018515,l1
128,0.5480173230171204,1769018515,l1
129,0.5491238236427307,1769018515,l1
130,0.550227165222168,1769018515,l1
131,0.5513274669647217,1769018515,l1
132,0.5524247288703918,1769018515,l1
133,0.5535188913345337,1769018515,l1
134,0.5547903776168823,1769018515,l1
135,0.5560590028762817,1769018515,l1
136,0.557325005531311,1769018515,l1
137,0.5584059357643127,1769018515,l1
138,0.5594837069511414,1769018515,l1
139,0.5607419013977051,1769018515,l1
140,0.5619972944259644,1769018515,l1
141,0.563249945640564,1769018515,l1
142,0.5644997358322144,1769018515,l1
143,0.5657468438148499,1769018515,l1
144,0.5669910907745361,1769018515,l1
145,0.568232536315918,1769018515,l1
146,0.5694711804389954,1769018515,l1
147,0.5708958506584167,1769018515,l1
148,0.5723182559013367,1769018515,l1
149,0.5737383365631104,1769018515,l1
150,0.575156033039093,1769018515,l1
151,0.5765714049339294,1769018515,l1
152,0.5779844522476196,1769018515,l1
153,0.5793951153755188,1769018515,l1
154,0.580803394317627,1769018515,l1
155,0.5822092890739441,1769018515,l1
156,0.5836126804351807,1769018515,l1
157,0.5850138068199158,1769018515,l1
158,0.5864123702049255,1769018515,l1
159,0.5878086090087891,1769018515,l1
160,0.589202344417572,1769018515,l1
161,0.5905936360359192,1769018515,l1
162,0.5919824838638306,1769018515,l1
163,0.5933687686920166,1769018515,l1
164,0.5947526097297668,1769018515,l1
165,0.5961339473724365,1769018515,l1
166,0.5975127816200256,1769018515,l1
167,0.5988890528678894,1769018515,l1
168,0.6002628207206726,1769018515,l1
169,0.6016340255737305,1769018515,l1
170,0.6030027270317078,1769018515,l1
171,0.6041608452796936,1769018515,l1
172,0.6053161025047302,1769018515,l1
173,0.6064683794975281,1769018515,l1
174,0.6076176166534424,1769018515,l1
175,0.6087638735771179,1769018515,l1
176,0.6099071502685547,1769018515,l1
177,0.6108357906341553,1769018515,l1
178,0.6117613315582275,1769018515,l1
179,0.612124502658844,1769018515,l1
180,0.6124862432479858,1769018515,l1
181,0.6130593419075012,1769018515,l1
182,0.613630473613739,1769018515,l1
183,0.6141997575759888,1769018515,l1
184,0.6147670745849609,1769018515,l1
185,0.6153325438499451,1769018515,l1
186,0.6158961057662964,1769018515,l1
187,0.616672933101654,1769018515,l1
188,0.6174477338790894,1769018515,l1
189,0.6187869310379028,1769018515,l1
190,0.6201234459877014,1769018515,l1
191,0.6214572191238403,1769018515,l1
192,0.6227883696556091,1769018515,l1
193,0.6241167187690735,1769018515,l1
194,0.625442385673523,1769018515,l1
195,0.6265440583229065,1769018515,l1
196,0.6276426315307617,1769018515,l1
197,0.6287382245063782,1769018515,l1
198,0.6298307180404663,1769018515,l1
199,0.6309201121330261,1769018515,l1
200,0.6320064663887024,1769018515,l1
201,0.6330898404121399,1769018515,l1
202,0.6341701149940491,1769018515,l1
203,0.6352472901344299,1769018515,l1
204,0.6363214254379272,1769018515,l1
205,0.6376201510429382,1769018515,l1
206,0.638916015625,1769018515,l1
207,0.6402091979980469,1769018515,l1
208,0.6414995193481445,1769018515,l1
209,0.6427870392799377,1769018515,l1
210,0.6440716981887817,1769018515,l1
211,0.6453536152839661,1769018515,l1
212,0.6466326117515564,1769018515,l1
213,0.6479088068008423,1769018515,l1
214,0.6485859751701355,1769018515,l1
215,0.6492611765861511,1769018515,l1
216,0.6499342918395996,1769018515,l1
217,0.6506054401397705,1769018515,l1
218,0.6512746214866638,1769018515,l1
219,0.65194171667099,1769018515,l1
220,0.6526068449020386,1769018515,l1
221,0.6532700061798096,1769018515,l1
222,0.6539311408996582,1769018515,l1
223,0.6545903086662292,1769018515,l1
224,0.6556126475334167,1769018515,l1
225,0.6566318869590759,1769018515,l1
226,0.657647967338562,1769018515,l1
227,0.6586610078811646,1769018515,l1
228,0.659670889377594,1769018515,l1
229,0.6606777906417847,1769018515,l1
230,0.6616814732551575,1769018515,l1
231,0.6626821160316467,1769018515,l1
232,0.6636796593666077,1769018515,l1
233,0.6646741032600403,1769018515,l1
234,0.6659109592437744,1769018515,l1
235,0.6671449542045593,1769018515,l1
236,0.6683759689331055,1769018515,l1
237,0.6696039438247681,1769018515,l1
238,0.6708290576934814,1769018515,l1
239,0.672051191329956,1769018515,l1
240,0.6732703447341919,1769018515,l1
241,0.674486517906189,1769018515,l1
242,0.675699770450592,1769018515,l1
243,0.6769099831581116,1769018515,l1
244,0.6781172752380371,1769018515,l1
245,0.6793214678764343,1769018515,l1
246,0.6805227398872375,1769018515,l1
247,0.681721031665802,1769018515,l1
248,0.6829162240028381,1769018515,l1
249,0.6841084957122803,1769018515,l1
250,0.6852977871894836,1769018515,l1
251,0.6864839792251587,1769018515,l1
252,0.687667191028595,1769018515,l1
253,0.6888474225997925,1769018515,l1
254,0.6900246143341064,1769018515,l1
255,0.6911987662315369,1769018515,l1
256,0.692369818687439,1769018515,l1
257,0.6935379505157471,1769018515,l1
258,0.6947030425071716,1769018515,l1
259,0.6958650350570679,1769018515,l1
260,0.6970240473747253,1769018515,l1
261,0.6981799602508545,1769018515,l1
262,0.6993328928947449,1769018515,l1
263,0.7004827260971069,1769018515,l1
264,0.7016295194625854,1769018515,l1
265,0.7027732729911804,1769018515,l1
266,0.7039139866828918,1769018515,l1
267,0.7050516605377197,1769018515,l1
268,0.7061862349510193,1769018515,l1
269,0.7073177099227905,1769018515,l1
270,0.708446204662323,1769018515,l1
271,0.7095716595649719,1769018515,l1
272,0.7106939554214478,1769018515,l1
273,0.71181321144104,1769018515,l1
274,0.7129294276237488,1769018515,l1
275,0.7140425443649292,1769018515,l1
276,0.7148750424385071,1769018515,l1
277,0.7157047390937805,1769018515,l1
278,0.7165313959121704,1769018515,l1
279,0.7173550724983215,1769018515,l1
280,0.7181758880615234,1769018515,l1
281,0.7189938426017761,1769018515,l1
282,0.7198087573051453,1769018515,l1
283,0.7206207513809204,1769018515,l1
284,0.7214298844337463,1769018515,l1
285,0.722236156463623,1769018515,l1
286,0.7233222126960754,1769018515,l1
287,0.7244051694869995,1769018515,l1
288,0.7254850268363953,1769018515,l1
289,0.7265618443489075,1769018515,l1
290,0.7276356220245361,1769018515,l1
291,0.7287063002586365,1769018515,l1
292,0.7297738790512085,1769018515,l1
293,0.7308384776115417,1769018515,l1
294,0.7318999767303467,1769018515,l1
295,0.7329583764076233,1769018515,l1
296,0.7340137362480164,1769018515,l1
297,0.7350660562515259,1769018515,l1
298,0.7361152768135071,1769018515,l1
299,0.73716139793396,1769018515,l1
300,0.7382044792175293,1769018515,l1
301,0.7392445206642151,1769018515,l1
302,0.7402814626693726,1769018515,l1
303,0.7413153052330017,1769018515,l1
304,0.7423462271690369,1769018515,l1
305,0.7433739304542542,1769018515,l1
306,0.7443985939025879,1769018515,l1
307,0.7454202175140381,1769018515,l1
308,0.7464388012886047,1769018515,l1
309,0.7474543452262878,1769018515,l1
310,0.7484667897224426,1769018515,l1
311,0.7494761347770691,1769018515,l1
312,0.750482439994812,1769018515,l1
313,0.7514857649803162,1769018515,l1
314,0.752485990524292,1769018515,l1
315,0.7534831166267395,1769018515,l1
316,0.7544772028923035,1769018515,l1
317,0.7554683685302734,1769018515,l1
318,0.7564563751220703,1769018515,l1
319,0.7574413418769836,1769018515,l1
320,0.7584232687950134,1769018515,l1
321,0.7594020962715149,1769018515,l1
322,0.7603780031204224,1769018515,l1
323,0.7613508105278015,1769018515,l1
324,0.7623205184936523,1769018515,l1
325,0.7632872462272644,1769018515,l1
326,0.7642509937286377,1769018515,l1
327,0.7652115821838379,1769018515,l1
328,0.7661691904067993,1769018515,l1
329,0.767123818397522,1769018515,l1
330,0.7680754065513611,1769018515,l1
331,0.7689294815063477,1769018515,l1
332,0.7697815299034119,1769018515,l1
333,0.7706314921379089,1769018515,l1
334,0.7714794874191284,1769018515,l1
335,0.7723253965377808,1769018515,l1
336,0.7731693387031555,1769018515,l1
337,0.7740112543106079,1769018515,l1
338,0.7748510837554932,1769018515,l1
339,0.7756888270378113,1769018515,l1
340,0.7761105895042419,1769018515,l1
341,0.7766238451004028,1769018515,l1
342,0.7771355509757996,1769018515,l1
343,0.777645468711853,1769018515,l1
344,0.7781537771224976,1769018515,l1
345,0.7786602973937988,1769018515,l1
346,0.7791651487350464,1769018515,l1
347,0.7796683311462402,1769018515,l1
348,0.7801699638366699,1769018515,l1
349,0.7806698083877563,1769018515,l1
350,0.7815854549407959,1769018515,l1
351,0.7824981212615967,1769018515,l1
352,0.7834075689315796,1769018515,l1
353,0.7843140959739685,1769018515,l1
354,0.7852174639701843,1769018515,l1
355,0.7861178517341614,1769018515,l1
356,0.7866851687431335,1769018515,l1
357,0.7872500419616699,1769018515,l1
358,0.7878125309944153,1769018515,l1
359,0.7883726358413696,1769018515,l1
360,0.788930356502533,1769018515,l1
361,0.7894856929779053,1769018515,l1
362,0.7900387048721313,1769018515,l1
363,0.7905893921852112,1769018515,l1
364,0.7908050417900085,1769018515,l1
365,0.7910196185112,1769018515,l1
366,0.7915658950805664,1769018515,l1
367,0.7921097874641418,1769018515,l1
368,0.7926514744758606,1769018515,l1
369,0.7931907773017883,1769018515,l1
370,0.7937277555465698,1769018515,l1
371,0.7942625880241394,1769018515,l1
372,0.794795036315918,1769018515,l1
373,0.7949899435043335,1769018515,l1
374,0.7955191731452942,1769018515,l1
375,0.7957104444503784,1769018515,l1
376,0.7958147525787354,1769018515,l1
377,0.7959185838699341,1769018515,l1
378,0.7960218787193298,1769018515,l1
379,0.7961248755455017,1769018515,l1
380,0.7962273359298706,1769018515,l1
381,0.7963293194770813,1769018515,l1
382,0.7964309453964233,1769018515,l1
383,0.7968690991401672,1769018515,l1
384,0.797305703163147,1769018515,l1
385,0.7980788946151733,1769018515,l1
386,0.7989354729652405,1769018515,l1
387,0.7997888922691345,1769018515,l1
388,0.8006394505500793,1769018515,l1
389,0.8014869689941406,1769018515,l1
390,0.8023315668106079,1769018515,l1
391,0.8031732439994812,1769018515,l1
392,0.804011881351471,1769018515,l1
393,0.8048475980758667,1769018515,l1
394,0.8056803345680237,1769018515,l1
395,0.8065101504325867,1769018515,l1
396,0.8073370456695557,1769018515,l1
397,0.8081609606742859,1769018515,l1
398,0.8089818954467773,1769018515,l1
399,0.8097999691963196,1769018515,l1
400,0.8106151819229126,1769018515,l1
401,0.8114274740219116,1769018515,l1
402,0.8122367858886719,1769018515,l1
403,0.8130431771278381,1769018515,l1
404,0.8138467073440552,1769018515,l1
405,0.814647376537323,1769018515,l1
406,0.8154451847076416,1769018515,l1
407,0.8162400126457214,1769018515,l1
408,0.8170320391654968,1769018515,l1
409,0.817821204662323,1769018515,l1
410,0.8186074495315552,1769018515,l1
411,0.8193908333778381,1769018515,l1
412,0.8201714754104614,1769018515,l1
413,0.820949137210846,1769018515,l1
414,0.8217240571975708,1769018515,l1
415,0.8224960565567017,1769018515,l1
416,0.8232652544975281,1769018515,l1
417,0.82403165102005,1769018515,l1
418,0.8247951865196228,1769018515,l1
419,0.8255559802055359,1769018515,l1
420,0.8263139128684998,1769018515,l1
421,0.8270690441131592,1769018515,l1
422,0.8278214931488037,1769018515,l1
423,0.828571081161499,1769018515,l1
424,0.8293178677558899,1769018515,l1
425,0.8300618529319763,1769018515,l1
426,0.8308030962944031,1769018515,l1
427,0.8315415978431702,1769018515,l1
428,0.8322774171829224,1769018515,l1
429,0.8330103158950806,1769018515,l1
430,0.8337405920028687,1769018515,l1
431,0.8344681262969971,1769018515,l1
432,0.835192859172821,1769018515,l1
433,0.8359149694442749,1769018515,l1
434,0.8366342782974243,1769018515,l1
435,0.8373509049415588,1769018515,l1
436,0.8380647897720337,1769018515,l1
437,0.8387760519981384,1769018515,l1
438,0.8394845724105835,1769018515,l1
439,0.8401903510093689,1769018515,l1
440,0.840893566608429,1769018515,l1
441,0.8415940403938293,1769018515,l1
442,0.8422918915748596,1769018515,l1
443,0.842987060546875,1769018515,l1
444,0.8436795473098755,1769018515,l1
445,0.8443694114685059,1769018515,l1
446,0.8450565934181213,1769018515,l1
447,0.8457411527633667,1769018515,l1
448,0.8464231491088867,1769018515,l1
449,0.8471024632453918,1769018515,l1
450,0.8477791547775269,1769018515,l1
451,0.8484533429145813,1769018515,l1
452,0.8491247892379761,1769018515,l1
453,0.8497937321662903,1769018515,l1
454,0.8504600524902344,1769018515,l1
455,0.8511238098144531,1769018515,l1
456,0.8517850041389465,1769018515,l1
457,0.852443516254425,1769018515,l1
458,0.8530996441841125,1769018515,l1
459,0.8537530303001404,1769018515,l1
460,0.8544039726257324,1769018515,l1
461,0.8550523519515991,1769018515,l1
462,0.85569828748703,1769018515,l1
463,0.8563416004180908,1769018515,l1
464,0.856982409954071,1769018515,l1
465,0.8576206564903259,1769018515,l1
466,0.858256459236145,1769018515,l1
467,0.8588897585868835,1769018515,l1
468,0.8595205545425415,1769018515,l1
469,0.8601488471031189,1769018515,l1
470,0.8607746958732605,1769018515,l1
471,0.8605650663375854,1769018515,l1
472,0.860356330871582,1769018515,l1
473,0.8601487278938293,1769018515,l1
474,0.8599420785903931,1769018515,l1
475,0.8597363829612732,1769018515,l1
476,0.8595317602157593,1769018515,l1
477,0.8593280911445618,1769018515,l1
478,0.8591254353523254,1769018515,l1
479,0.8589237928390503,1769018515,l1
480,0.8587231040000916,1769018515,l1
481,0.8593560457229614,1769018515,l1
482,0.8599865436553955,1769018515,l1
483,0.8606145977973938,1769018515,l1
484,0.8612401485443115,1769018515,l1
485,0.8618631362915039,1769018515,l1
486,0.8624837398529053,1769018515,l1
487,0.8631017208099365,1769018515,l1
488,0.8637174367904663,1769018515,l1
489,0.864330530166626,1769018515,l1
490,0.8649411797523499,1769018515,l1
491,0.8655495047569275,1769018515,l1
492,0.866155207157135,1769018515,l1
493,0.8667587041854858,1769018515,l1
494,0.8673595786094666,1769018515,l1
495,0.8679580688476562,1769018515,l1
496,0.8685542345046997,1769018515,l1
497,0.8691478967666626,1769018515,l1
498,0.869739294052124,1769018515,l1
499,0.8703282475471497,1769018515,l1
500,0.8709148168563843,1769018515,l1
501,0.8714988827705383,1769018515,l1
502,0.8720808029174805,1769018515,l1
503,0.8726601600646973,1769018515,l1
504,0.8732373118400574,1769018515,l1
505,0.8738120794296265,1769018515,l1
506,0.8743844628334045,1769018515,l1
507,0.8749545812606812,1769018515,l1
508,0.8755223155021667,1769018515,l1
509,0.8756335377693176,1769018515,l1
510,0.8757442235946655,1769018515,l1
511,0.8758545517921448,1769018515,l1
512,0.875964343547821,1769018515,l1
513,0.8760737180709839,1769018515,l1
514,0.8761826753616333,1769018515,l1
515,0.8762911558151245,1769018515,l1
516,0.8763991594314575,1769018515,l1
517,0.8765067458152771,1769018515,l1
518,0.8766138553619385,1769018515,l1
519,0.8771768808364868,1769018515,l1
520,0.8777375817298889,1769018515,l1
521,0.8782959580421448,1769018515,l1
522,0.8788519501686096,1769018515,l1
523,0.8794057369232178,1769018515,l1
524,0.8799571990966797,1769018515,l1
525,0.8805063366889954,1769018515,l1
526,0.8810532093048096,1769018515,l1
527,0.8815978765487671,1769018515,l1
528,0.8821402192115784,1769018515,l1
529,0.8826802968978882,1769018515,l1
530,0.8832181096076965,1769018515,l1
531,0.8837537169456482,1769018515,l1
532,0.8842871189117432,1769018515,l1
533,0.8848181962966919,1769018515,l1
534,0.8853471279144287,1769018515,l1
535,0.8858738541603088,1769018515,l1
536,0.8863982558250427,1769018515,l1
537,0.8869205713272095,1769018515,l1
538,0.8874407410621643,1769018515,l1
539,0.8879585862159729,1769018515,l1
540,0.8884742856025696,1769018515,l1
541,0.8889878988265991,1769018515,l1
542,0.889499306678772,1769018515,l1
543,0.8895477056503296,1769018515,l1
544,0.8895959258079529,1769018515,l1
545,0.8896439075469971,1769018515,l1
546,0.8896917104721069,1769018515,l1
547,0.8897392153739929,1769018515,l1
548,0.8897866010665894,1769018515,l1
549,0.8898338079452515,1769018515,l1
550,0.8898808360099792,1769018515,l1
551,0.8899275064468384,1769018515,l1
552,0.8899741172790527,1769018515,l1
553,0.8904832005500793,1769018515,l1
554,0.8909899592399597,1769018515,l1
555,0.8914946913719177,1769018515,l1
556,0.8919971585273743,1769018515,l1
557,0.8924477100372314,1769018515,l1
558,0.8924828171730042,1769018515,l1
559,0.892517626285553,1769018515,l1
560,0.892552375793457,1769018515,l1
561,0.8925870060920715,1769018515,l1
562,0.8926213979721069,1769018515,l1
563,0.892655611038208,1769018515,l1
564,0.8926897644996643,1769018515,l1
565,0.8927237391471863,1769018515,l1
566,0.8927575945854187,1769018515,l1
567,0.8928411602973938,1769018515,l1
568,0.8933396339416504,1769018515,l1
569,0.8938359022140503,1769018515,l1
570,0.8943300247192383,1769018515,l1
571,0.8948220014572144,1769018515,l1
572,0.8953119516372681,1769018515,l1
573,0.8957996964454651,1769018515,l1
574,0.8962854146957397,1769018515,l1
575,0.8967689871788025,1769018515,l1
576,0.8972503542900085,1769018515,l1
577,0.8977298140525818,1769018515,l1
578,0.8982071280479431,1769018515,l1
579,0.8986824154853821,1769018515,l1
580,0.8991556167602539,1769018515,l1
581,0.8996267318725586,1769018515,l1
582,0.9000957608222961,1769018515,l1
583,0.9005628228187561,1769018515,l1
584,0.9010279178619385,1769018515,l1
585,0.9014908075332642,1769018515,l1
586,0.9019518494606018,1769018515,l1
587,0.9024107456207275,1769018515,l1
588,0.9028677344322205,1769018515,l1
589,0.903322696685791,1769018515,l1
590,0.9037757515907288,1769018515,l1
591,0.9042267203330994,1769018515,l1
592,0.9046756625175476,1769018515,l1
593,0.9051227569580078,1769018515,l1
594,0.9055678844451904,1769018515,l1
595,0.9060110449790955,1769018515,l1
596,0.9064522385597229,1769018515,l1
597,0.9068914651870728,1769018515,l1
598,0.9073288440704346,1769018515,l1
599,0.9077642560005188,1769018515,l1
600,0.9081977009773254,1769018515,l1
601,0.9086292386054993,1769018515,l1
602,0.9090589880943298,1769018515,l1
603,0.9094868302345276,1769018515,l1
604,0.9099127054214478,1769018515,l1
605,0.9103367328643799,1769018515,l1
606,0.9107589721679688,1769018515,l1
607,0.9111791253089905,1769018515,l1
608,0.9115976095199585,1769018515,l1
609,0.9120142459869385,1769018515,l1
610,0.9124289751052856,1769018515,l1
611,0.9128418564796448,1769018515,l1
612,0.9128223657608032,1769018515,l1
613,0.9128031134605408,1769018515,l1
614,0.9127838611602783,1769018515,l1
615,0.9127647280693054,1769018515,l1
616,0.9127456545829773,1769018515,l1
617,0.9127267599105835,1769018515,l1
618,0.9122782945632935,1769018515,l1
619,0.9118327498435974,1769018515,l1
620,0.9113898873329163,1769018515,l1
621,0.9109498262405396,1769018515,l1
622,0.9109402298927307,1769018515,l1
623,0.9109306931495667,1769018515,l1
624,0.9109211564064026,1769018515,l1
625,0.9109117388725281,1769018515,l1
626,0.9109023809432983,1769018515,l1
627,0.9108929634094238,1769018515,l1
628,0.9113112688064575,1769018515,l1
629,0.911727786064148,1769018515,l1
630,0.9121424555778503,1769018515,l1
631,0.9125552773475647,1769018515,l1
632,0.912966251373291,1769018515,l1
633,0.9133754968643188,1769018515,l1
634,0.9137828946113586,1769018515,l1
635,0.9141884446144104,1769018515,l1
636,0.9145922064781189,1769018515,l1
637,0.9149943590164185,1769018515,l1
638,0.9153945446014404,1769018515,l1
639,0.9157930612564087,1769018515,l1
640,0.9161897897720337,1769018515,l1
641,0.9165847301483154,1769018515,l1
642,0.9169779419898987,1769018515,l1
643,0.9173694849014282,1769018515,l1
644,0.9177592396736145,1769018515,l1
645,0.9181472063064575,1769018515,l1
646,0.9185335040092468,1769018515,l1
647,0.9189180731773376,1769018515,l1
648,0.9193009734153748,1769018515,l1
649,0.9196821451187134,1769018515,l1
650,0.9200615882873535,1769018515,l1
651,0.9204393029212952,1769018515,l1
652,0.9208154678344727,1769018515,l1
653,0.9211899042129517,1769018515,l1
654,0.9215626120567322,1769018515,l1
655,0.9219337701797485,1769018515,l1
656,0.9223031997680664,1769018515,l1
657,0.9226709604263306,1769018515,l1
658,0.9230371117591858,1769018515,l1
659,0.9234015941619873,1769018515,l1
660,0.9237644672393799,1769018515,l1
661,0.9241257905960083,1769018515,l1
662,0.9244853854179382,1769018515,l1
663,0.924843430519104,1769018515,l1
664,0.9251998066902161,1769018515,l1
665,0.925554633140564,1769018515,l1
666,0.9259078502655029,1769018515,l1
667,0.9262595772743225,1769018515,l1
668,0.9266096353530884,1769018515,l1
669,0.9269580841064453,1769018515,l1
670,0.9273049831390381,1769018515,l1
671,0.9276503920555115,1769018515,l1
672,0.9279941916465759,1769018515,l1
673,0.9283363819122314,1769018515,l1
674,0.9286770820617676,1769018515,l1
675,0.9290162920951843,1769018515,l1
676,0.9293538928031921,1769018515,l1
677,0.9296900629997253,1769018515,l1
678,0.9300246238708496,1769018515,l1
679,0.9303576946258545,1769018515,l1
680,0.9306893348693848,1769018515,l1
681,0.9310193657875061,1769018515,l1
682,0.9313480257987976,1769018515,l1
683,0.9316751956939697,1769018515,l1
684,0.9320006966590881,1769018515,l1
685,0.9323248267173767,1769018515,l1
686,0.9326475858688354,1769018515,l1
687,0.9329687356948853,1769018515,l1
688,0.9332884550094604,1769018515,l1
689,0.9336068630218506,1769018515,l1
690,0.9339236617088318,1769018515,l1
691,0.9342391490936279,1769018515,l1
692,0.9345530867576599,1769018515,l1
693,0.9348655939102173,1769018515,l1
694,0.9351767897605896,1769018515,l1
695,0.9354864358901978,1769018515,l1
696,0.9357947111129761,1769018515,l1
697,0.9361016154289246,1769018515,l1
698,0.9364070892333984,1769018515,l1
699,0.9367111921310425,1769018515,l1
700,0.9370140433311462,1769018515,l1
701,0.9373152852058411,1769018515,l1
702,0.9376152753829956,1769018515,l1
703,0.9379138946533203,1769018515,l1
704,0.9377620816230774,1769018515,l1
705,0.9376112818717957,1769018515,l1
706,0.9374611973762512,1769018515,l1
707,0.9373120069503784,1769018515,l1
708,0.9371636509895325,1769018515,l1
709,0.9370160698890686,1769018515,l1
710,0.9368693232536316,1769018515,l1
711,0.9367233514785767,1769018515,l1
712,0.9365782141685486,1769018515,l1
713,0.9364338517189026,1769018515,l1
714,0.9367374181747437,1769018515,l1
715,0.9361148476600647,1769018515,l1
716,0.9354957938194275,1769018515,l1
717,0.9348800778388977,1769018515,l1
718,0.9342677593231201,1769018515,l1
719,0.93365877866745,1769018515,l1
720,0.9330531358718872,1769018515,l1
721,0.9324508905410767,1769018515,l1
722,0.931851863861084,1769018515,l1
723,0.931256115436554,1769018515,l1
724,0.9306637644767761,1769018515,l1
725,0.9309939742088318,1769018515,l1
726,0.9313228726387024,1769018515,l1
727,0.9316502213478088,1769018515,l1
728,0.9319760799407959,1769018515,l1
729,0.9323005080223083,1769018515,l1
730,0.9326233863830566,1769018515,l1
731,0.9329447746276855,1769018515,l1
732,0.9332647919654846,1769018515,l1
733,0.9335833787918091,1769018515,l1
734,0.9339004158973694,1769018515,l1
735,0.9342160224914551,1769018515,l1
736,0.9345302581787109,1769018515,l1
737,0.9348430633544922,1769018515,l1
738,0.935154378414154,1769018515,l1
