_step,lambdas/Banana,seed,arm
58,0.05932386964559555,1769018515,l1
59,0.05914866551756859,1769018515,l1
60,0.05897362530231476,1769018515,l1
61,0.058798737823963165,1769018515,l1
62,0.058624017983675,1769018515,l1
63,0.05844946205615997,1769018515,l1
64,0.058275073766708374,1769018515,l1
65,0.058100856840610504,1769018515,l1
66,0.05792680382728577,1769018515,l1
67,0.05803567171096802,1769018515,l1
68,0.058427389711141586,1769018515,l1
69,0.058818235993385315,1769018515,l1
70,0.0592082217335701,1769018515,l1
71,0.059597328305244446,1769018515,l1
72,0.05998556315898895,1769018515,l1
73,0.06037292256951332,1769018515,l1
74,0.06075940281152725,1769018515,l1
75,0.061145003885030746,1769018515,l1
76,0.061529722064733505,1769018515,l1
77,0.0616280734539032,1769018515,l1
78,0.06172625720500946,1769018515,l1
79,0.06182427704334259,1769018515,l1
80,0.06192212551832199,1769018515,l1
81,0.06201980262994766,1769018515,l1
82,0.062117308378219604,1769018515,l1
83,0.06250277161598206,1769018515,l1
84,0.06288732588291168,1769018515,l1
85,0.06327095627784729,1769018515,l1
86,0.06394239515066147,1769018515,l1
87,0.06490045040845871,1769018515,l1
88,0.06556646525859833,1769018515,l1
89,0.06623046845197678,1769018515,l1
90,0.06689245253801346,1769018515,l1
91,0.06755241751670837,1769018515,l1
92,0.06821036338806152,1769018515,l1
93,0.06857719272375107,1769018515,l1
94,0.06894311308860779,1769018515,l1
95,0.06930814683437347,1769018515,l1
96,0.06938222795724869,1769018515,l1
97,0.06916550546884537,1769018515,l1
98,0.06894906610250473,1769018515,l1
99,0.06902477145195007,1769018515,l1
100,0.06910033524036407,1769018515,l1
101,0.06946832686662674,1769018515,l1
102,0.0698353722691536,1769018515,l1
103,0.07020147889852524,1769018515,l1
104,0.07056666165590286,1769018515,l1
105,0.07093089073896408,1769018515,l1
106,0.07158777117729187,1769018515,l1
107,0.07253599166870117,1769018515,l1
108,0.07377369701862335,1769018515,l1
109,0.07471301406621933,1769018515,l1
110,0.07594138383865356,1769018515,l1
111,0.076871857047081,1769018515,l1
112,0.07779872417449951,1769018515,l1
113,0.07872199267148972,1769018515,l1
114,0.0796416848897934,1769018515,l1
115,0.08055780082941055,1769018515,l1
116,0.08117841184139252,1769018515,l1
117,0.08179700374603271,1769018515,l1
118,0.0821213498711586,1769018515,l1
119,0.08244482427835464,1769018515,l1
120,0.08247455954551697,1769018515,l1
121,0.08250422775745392,1769018515,l1
122,0.0825338363647461,1769018515,l1
123,0.08256339281797409,1769018515,l1
124,0.08288747817277908,1769018515,l1
125,0.08321067690849304,1769018515,l1
126,0.08353300392627716,1769018515,l1
127,0.08355915546417236,1769018515,l1
128,0.08358525484800339,1769018515,l1
129,0.08390744030475616,1769018515,l1
130,0.08422873169183731,1769018515,l1
131,0.08454912900924683,1769018515,l1
132,0.0848686471581459,1769018515,l1
133,0.08518727123737335,1769018515,l1
134,0.0852077305316925,1769018515,l1
135,0.08522813767194748,1769018515,l1
136,0.08524851500988007,1769018515,l1
137,0.08556736260652542,1769018515,l1
138,0.08588530123233795,1769018515,l1
139,0.08590338379144669,1769018515,l1
140,0.08592142909765244,1769018515,l1
141,0.0859394297003746,1769018515,l1
142,0.08595738559961319,1769018515,l1
143,0.08597530424594879,1769018515,l1
144,0.085993193089962,1769018515,l1
145,0.08601102232933044,1769018515,l1
146,0.0860288217663765,1769018515,l1
147,0.08574413508176804,1769018515,l1
148,0.08545991778373718,1769018515,l1
149,0.08517616987228394,1769018515,l1
150,0.0848928689956665,1769018515,l1
151,0.08461004495620728,1769018515,l1
152,0.08432769030332565,1769018515,l1
153,0.08404581248760223,1769018515,l1
154,0.08376441150903702,1769018515,l1
155,0.08348348736763,1769018515,l1
156,0.0832030400633812,1769018515,l1
157,0.08292307704687119,1769018515,l1
158,0.08264359831809998,1769018515,l1
159,0.08236461132764816,1769018515,l1
160,0.08208611607551575,1769018515,l1
161,0.08180810511112213,1769018515,l1
162,0.08153059333562851,1769018515,l1
163,0.08125357329845428,1769018515,l1
164,0.08097705245018005,1769018515,l1
165,0.08070103079080582,1769018515,l1
166,0.08042551577091217,1769018515,l1
167,0.08015050739049911,1769018515,l1
168,0.07987599819898605,1769018515,l1
169,0.07960199564695358,1769018515,l1
170,0.0793285146355629,1769018515,l1
171,0.0793723315000534,1769018515,l1
172,0.07941604405641556,1769018515,l1
173,0.07945963740348816,1769018515,l1
174,0.0795031189918518,1769018515,l1
175,0.0795464813709259,1769018515,l1
176,0.07958973944187164,1769018515,l1
177,0.07995165884494781,1769018515,l1
178,0.08031238615512848,1769018515,l1
179,0.0809907615184784,1769018515,l1
180,0.08166640996932983,1769018515,l1
181,0.08202064782381058,1769018515,l1
182,0.082373708486557,1769018515,l1
183,0.08272557705640793,1769018515,l1
184,0.08307626098394394,1769018515,l1
185,0.08342578262090683,1769018515,l1
186,0.08377411961555481,1769018515,l1
187,0.0838015228509903,1769018515,l1
188,0.08382885158061981,1769018515,l1
189,0.08353539556264877,1769018515,l1
190,0.08324253559112549,1769018515,l1
191,0.08295025676488876,1769018515,l1
192,0.08265857398509979,1769018515,l1
193,0.08236747980117798,1769018515,l1
194,0.08207698166370392,1769018515,l1
195,0.08211129158735275,1769018515,l1
196,0.08214548975229263,1769018515,l1
197,0.08217960596084595,1769018515,l1
198,0.0822136253118515,1769018515,l1
199,0.0822475403547287,1769018515,l1
200,0.08228136599063873,1769018515,l1
201,0.0823151022195816,1769018515,l1
202,0.08234874159097672,1769018515,l1
203,0.08238228410482407,1769018515,l1
204,0.08241572231054306,1769018515,l1
205,0.08212141692638397,1769018515,l1
206,0.08182773739099503,1769018515,l1
207,0.08153469860553741,1769018515,l1
208,0.08124229311943054,1769018515,l1
209,0.08095051348209381,1769018515,l1
210,0.08065938204526901,1769018515,l1
211,0.08036889135837555,1769018515,l1
212,0.08007903397083282,1769018515,l1
213,0.07978980988264084,1769018515,l1
214,0.07983403652906418,1769018515,l1
215,0.07987812906503677,1769018515,l1
216,0.07992208003997803,1769018515,l1
217,0.07996591180562973,1769018515,l1
218,0.08000961691141129,1769018515,l1
219,0.0800531730055809,1769018515,l1
220,0.08009660989046097,1769018515,l1
221,0.08013991266489029,1769018515,l1
222,0.08018308877944946,1769018515,l1
223,0.08022613823413849,1769018515,l1
224,0.08026905357837677,1769018515,l1
225,0.0803118348121643,1769018515,l1
226,0.0803544819355011,1769018515,l1
227,0.08039700984954834,1769018515,l1
228,0.08043939620256424,1769018515,l1
229,0.08048166334629059,1769018515,l1
230,0.08052379637956619,1769018515,l1
231,0.08056580275297165,1769018515,l1
232,0.08060766756534576,1769018515,l1
233,0.08064941316843033,1769018515,l1
234,0.08035192638635635,1769018515,l1
235,0.08005514740943909,1769018515,l1
236,0.07975908368825912,1769018515,l1
237,0.07946372032165527,1769018515,l1
238,0.07916907966136932,1769018515,l1
239,0.07887514680624008,1769018515,l1
240,0.07858192175626755,1769018515,l1
241,0.07828941196203232,1769018515,l1
242,0.07799763232469559,1769018515,l1
243,0.07770656049251556,1769018515,l1
244,0.07741620391607285,1769018515,l1
245,0.07712657004594803,1769018515,l1
246,0.07683765143156052,1769018515,l1
247,0.0765494555234909,1769018515,l1
248,0.0762619823217392,1769018515,l1
249,0.07597523927688599,1769018515,l1
250,0.07568920403718948,1769018515,l1
251,0.07540390640497208,1769018515,l1
252,0.07511932402849197,1769018515,l1
253,0.07483548671007156,1769018515,l1
254,0.07455234974622726,1769018515,l1
255,0.07426995784044266,1769018515,l1
256,0.07398828864097595,1769018515,l1
257,0.07370734214782715,1769018515,l1
258,0.07342714816331863,1769018515,l1
259,0.07314766198396683,1769018515,l1
260,0.07286891341209412,1769018515,l1
261,0.0725908875465393,1769018515,l1
262,0.07231361418962479,1769018515,l1
263,0.07203706353902817,1769018515,l1
264,0.07176124304533005,1769018515,l1
265,0.07148615270853043,1769018515,l1
266,0.0712118074297905,1769018515,l1
267,0.07093819230794907,1769018515,l1
268,0.07066531479358673,1769018515,l1
269,0.0703931674361229,1769018515,l1
270,0.07012176513671875,1769018515,l1
271,0.0698510929942131,1769018515,l1
272,0.06958115845918655,1769018515,l1
273,0.0693119615316391,1769018515,l1
274,0.06904350221157074,1769018515,l1
275,0.06877578049898148,1769018515,l1
276,0.06887025386095047,1769018515,l1
277,0.0689643993973732,1769018515,l1
278,0.06905820965766907,1769018515,l1
279,0.06915167719125748,1769018515,l1
280,0.06924481689929962,1769018515,l1
281,0.0693376287817955,1769018515,l1
282,0.06943010538816452,1769018515,l1
283,0.06952225416898727,1769018515,l1
284,0.06961406767368317,1769018515,l1
285,0.0697055533528328,1769018515,l1
286,0.06943301856517792,1769018515,l1
287,0.06916124373674393,1769018515,l1
288,0.06889023631811142,1769018515,l1
289,0.06862000375986099,1769018515,l1
290,0.06835053861141205,1769018515,l1
291,0.06808184832334518,1769018515,l1
292,0.0678139254450798,1769018515,l1
293,0.0675467774271965,1769018515,l1
294,0.06728038191795349,1769018515,l1
295,0.06701476871967316,1769018515,l1
296,0.0667499303817749,1769018515,l1
297,0.06648586690425873,1769018515,l1
298,0.06622254848480225,1769018515,l1
299,0.06596001982688904,1769018515,l1
300,0.06569825112819672,1769018515,l1
301,0.06543725728988647,1769018515,l1
302,0.06517703831195831,1769018515,l1
303,0.06491757184267044,1769018515,l1
304,0.06465889513492584,1769018515,l1
305,0.06440097093582153,1769018515,l1
306,0.0641438290476799,1769018515,l1
307,0.06388743966817856,1769018515,l1
308,0.0636318251490593,1769018515,l1
309,0.06337698549032211,1769018515,l1
310,0.06312291324138641,1769018515,l1
311,0.0628696009516716,1769018515,l1
312,0.06261706352233887,1769018515,l1
313,0.06236528605222702,1769018515,l1
314,0.06211428344249725,1769018515,l1
315,0.061864037066698074,1769018515,l1
316,0.06161455810070038,1769018515,l1
317,0.06136585399508476,1769018515,l1
318,0.061117906123399734,1769018515,l1
319,0.06087072566151619,1769018515,l1
320,0.06062431260943413,1769018515,l1
321,0.060378655791282654,1769018515,l1
322,0.06013376638293266,1769018515,l1
323,0.059889644384384155,1769018515,l1
324,0.05964627489447594,1769018515,l1
325,0.0594036690890789,1769018515,l1
326,0.05916183069348335,1769018515,l1
327,0.05892074853181839,1769018515,l1
328,0.05868042632937431,1769018515,l1
329,0.05844086408615112,1769018515,l1
330,0.05820206180214882,1769018515,l1
331,0.05798773467540741,1769018515,l1
332,0.05777391791343689,1769018515,l1
333,0.05756060779094696,1769018515,l1
334,0.05734780430793762,1769018515,l1
335,0.057135507464408875,1769018515,l1
336,0.05692372843623161,1769018515,l1
337,0.05671246349811554,1769018515,l1
338,0.05650170519948006,1769018515,l1
339,0.05629146099090576,1769018515,l1
340,0.05608173459768295,1769018515,l1
341,0.055849362164735794,1769018515,l1
342,0.055617768317461014,1769018515,l1
343,0.05538693442940712,1769018515,l1
344,0.05515686050057411,1769018515,l1
345,0.05492753908038139,1769018515,l1
346,0.054698992520570755,1769018515,l1
347,0.054471198469400406,1769018515,l1
348,0.05424417182803154,1769018515,l1
349,0.05401789769530296,1769018515,l1
350,0.05379237234592438,1769018515,l1
351,0.053567614406347275,1769018515,l1
352,0.05334360525012016,1769018515,l1
353,0.05312035605311394,1769018515,l1
354,0.0528978556394577,1769018515,l1
355,0.05267610773444176,1769018515,l1
356,0.052852481603622437,1769018515,l1
357,0.05302810296416283,1769018515,l1
358,0.05320298299193382,1769018515,l1
359,0.053377117961645126,1769018515,l1
360,0.05355051904916763,1769018515,l1
361,0.053723182529211044,1769018515,l1
362,0.053895119577646255,1769018515,l1
363,0.05406631529331207,1769018515,l1
364,0.0546344555914402,1769018515,l1
365,0.055199697613716125,1769018515,l1
366,0.055364906787872314,1769018515,l1
367,0.05552942305803299,1769018515,l1
368,0.05569323152303696,1769018515,l1
369,0.05585634335875511,1769018515,l1
370,0.056018758565187454,1769018515,l1
371,0.05618048459291458,1769018515,l1
372,0.05634152144193649,1769018515,l1
373,0.05689956620335579,1769018515,l1
374,0.05705730617046356,1769018515,l1
375,0.05761188641190529,1769018515,l1
376,0.05818817391991615,1769018515,l1
377,0.05876199156045914,1769018515,l1
378,0.05933334305882454,1769018515,l1
379,0.05990225821733475,1769018515,l1
380,0.06046871840953827,1769018515,l1
381,0.061032749712467194,1769018515,l1
382,0.06159435585141182,1769018515,l1
383,0.06175682321190834,1769018515,l1
384,0.061918728053569794,1769018515,l1
385,0.061682529747486115,1769018515,l1
386,0.06142088770866394,1769018515,l1
387,0.06116015091538429,1769018515,l1
388,0.060900334268808365,1769018515,l1
389,0.06064142659306526,1769018515,l1
390,0.060383424162864685,1769018515,l1
391,0.060126326978206635,1769018515,l1
392,0.05987013876438141,1769018515,l1
393,0.05961484834551811,1769018515,l1
394,0.05936045944690704,1769018515,l1
395,0.0591069720685482,1769018515,l1
396,0.05885438248515129,1769018515,l1
397,0.05860268697142601,1769018515,l1
398,0.05835188925266266,1769018515,l1
399,0.05810198187828064,1769018515,l1
400,0.05785297229886055,1769018515,l1
401,0.05760485306382179,1769018515,l1
402,0.05735762044787407,1769018515,l1
403,0.057111263275146484,1769018515,l1
404,0.05686580017209053,1769018515,l1
405,0.05662122368812561,1769018515,l1
406,0.05637752264738083,1769018515,l1
407,0.05613470450043678,1769018515,l1
408,0.055892765522003174,1769018515,l1
409,0.0556517019867897,1769018515,l1
410,0.05541151389479637,1769018515,l1
411,0.05517219752073288,1769018515,l1
412,0.05493374913930893,1769018515,l1
413,0.05469617247581482,1769018515,l1
414,0.05445946753025055,1769018515,l1
415,0.05422363057732582,1769018515,l1
416,0.05398864671587944,1769018515,l1
417,0.0537545345723629,1769018515,l1
418,0.05352127552032471,1769018515,l1
419,0.05328887701034546,1769018515,l1
420,0.05305733531713486,1769018515,l1
421,0.0528266504406929,1769018515,l1
422,0.05259682238101959,1769018515,l1
423,0.05236784368753433,1769018515,l1
424,0.052139706909656525,1769018515,l1
425,0.051912423223257065,1769018515,l1
426,0.05168598145246506,1769018515,l1
427,0.0514603927731514,1769018515,l1
428,0.05123564228415489,1769018515,l1
429,0.05101172253489494,1769018515,l1
430,0.050788652151823044,1769018515,l1
431,0.050566416233778,1769018515,l1
432,0.050345007330179214,1769018515,l1
433,0.05012443661689758,1769018515,l1
434,0.04990469664335251,1769018515,l1
435,0.049685779958963394,1769018515,l1
436,0.04946769401431084,1769018515,l1
437,0.04925043508410454,1769018515,l1
438,0.0490339919924736,1769018515,l1
439,0.048818375915288925,1769018515,l1
440,0.04860357567667961,1769018515,l1
441,0.04838959500193596,1769018515,l1
442,0.04817642644047737,1769018515,l1
443,0.04796406999230385,1769018515,l1
444,0.04775252565741539,1769018515,l1
445,0.0475417897105217,1769018515,l1
446,0.047331858426332474,1769018515,l1
447,0.04712273180484772,1769018515,l1
448,0.04691440984606743,1769018515,l1
449,0.04670689254999161,1769018515,l1
450,0.04650016874074936,1769018515,l1
451,0.04629424959421158,1769018515,l1
452,0.046089112758636475,1769018515,l1
453,0.04588477686047554,1769018515,l1
454,0.04568122699856758,1769018515,l1
455,0.045478466898202896,1769018515,l1
456,0.04527650028467178,1769018515,l1
457,0.04507530480623245,1769018515,l1
458,0.044874902814626694,1769018515,l1
459,0.044675275683403015,1769018515,l1
460,0.044476430863142014,1769018515,l1
461,0.04427836090326309,1769018515,l1
462,0.04408106952905655,1769018515,l1
463,0.04388453811407089,1769018515,l1
464,0.04368878901004791,1769018515,l1
465,0.04349379986524582,1769018515,l1
466,0.04329957813024521,1769018515,l1
467,0.04310612753033638,1769018515,l1
468,0.04291343316435814,1769018515,l1
469,0.042721495032310486,1769018515,l1
470,0.04253031685948372,1769018515,l1
471,0.042768485844135284,1769018515,l1
472,0.04300548508763313,1769018515,l1
473,0.04324134439229965,1769018515,l1
474,0.04347606003284454,1769018515,l1
475,0.043709635734558105,1769018515,l1
476,0.043942078948020935,1769018515,l1
477,0.04417339339852333,1769018515,l1
478,0.04440359026193619,1769018515,l1
479,0.044632669538259506,1769018515,l1
480,0.04486063867807388,1769018515,l1
481,0.04465962573885918,1769018515,l1
482,0.04445941746234894,1769018515,l1
483,0.04426000267267227,1769018515,l1
484,0.04406138136982918,1769018515,l1
485,0.04386354237794876,1769018515,l1
486,0.04366650804877281,1769018515,l1
487,0.043470241129398346,1769018515,l1
488,0.04327476769685745,1769018515,l1
489,0.04308006912469864,1769018515,l1
490,0.0428861528635025,1769018515,l1
491,0.042693011462688446,1769018515,l1
492,0.04250064492225647,1769018515,l1
493,0.042309053242206573,1769018515,l1
494,0.04211822897195816,1769018515,l1
495,0.04192816838622093,1769018515,l1
496,0.041738878935575485,1769018515,l1
497,0.041550349444150925,1769018515,l1
498,0.04136258736252785,1769018515,l1
499,0.04117557406425476,1769018515,l1
500,0.04098932445049286,1769018515,l1
501,0.04080382362008095,1769018515,l1
502,0.040619079023599625,1769018515,l1
503,0.04043508321046829,1769018515,l1
504,0.04025183245539665,1769018515,l1
505,0.040069330483675,1769018515,l1
506,0.03988756611943245,1769018515,l1
507,0.039706550538539886,1769018515,l1
508,0.03952626511454582,1769018515,l1
509,0.03934671729803085,1769018515,l1
510,0.03916790336370468,1769018515,l1
511,0.038989823311567307,1769018515,l1
512,0.03881246969103813,1769018515,l1
513,0.038635846227407455,1769018515,l1
514,0.03845994547009468,1769018515,l1
515,0.03828476741909981,1769018515,l1
516,0.03811030834913254,1769018515,l1
517,0.03793656453490257,1769018515,l1
518,0.03776354342699051,1769018515,l1
519,0.03759123384952545,1769018515,l1
520,0.0374196358025074,1769018515,l1
521,0.03724874556064606,1769018515,l1
522,0.03707855939865112,1769018515,l1
523,0.0369090773165226,1769018515,l1
524,0.03674030303955078,1769018515,l1
525,0.03657222539186478,1769018515,l1
526,0.03640484809875488,1769018515,l1
527,0.0362381674349308,1769018515,l1
528,0.03607217222452164,1769018515,l1
529,0.035906873643398285,1769018515,l1
530,0.03574226051568985,1769018515,l1
531,0.03557833656668663,1769018515,l1
532,0.03541509807109833,1769018515,l1
533,0.035252541303634644,1769018515,l1
534,0.03509066253900528,1769018515,l1
535,0.034929461777210236,1769018515,l1
536,0.03476893529295921,1769018515,l1
537,0.03460908308625221,1769018515,l1
538,0.034449901431798935,1769018515,l1
539,0.03429138660430908,1769018515,l1
540,0.03413354232907295,1769018515,l1
541,0.03397636115550995,1769018515,l1
542,0.03381984308362007,1769018515,l1
543,0.03366398066282272,1769018515,l1
544,0.0335087776184082,1769018515,l1
545,0.03335423022508621,1769018515,l1
546,0.03320033475756645,1769018515,l1
547,0.03304709121584892,1769018515,l1
548,0.032894495874643326,1769018515,l1
549,0.03274255245923996,1769018515,l1
550,0.03259124606847763,1769018515,l1
551,0.032440584152936935,1769018515,l1
552,0.032290562987327576,1769018515,l1
553,0.03214117884635925,1769018515,l1
554,0.03199242800474167,1769018515,l1
555,0.03184431418776512,1769018515,l1
556,0.031696826219558716,1769018515,l1
557,0.03156459331512451,1769018515,l1
558,0.03188192844390869,1769018515,l1
559,0.03219790384173393,1769018515,l1
560,0.03251252695918083,1769018515,l1
561,0.03282580524682999,1769018515,l1
562,0.033137742429971695,1769018515,l1
563,0.03344833478331566,1769018515,l1
564,0.03375759720802307,1769018515,l1
565,0.03406553342938423,1769018515,l1
566,0.03437214344739914,1769018515,l1
567,0.03466131538152695,1769018515,l1
568,0.03450009599328041,1769018515,l1
569,0.03433956950902939,1769018515,l1
570,0.03417972847819328,1769018515,l1
571,0.03402058035135269,1769018515,l1
572,0.033862121403217316,1769018515,l1
573,0.03370434790849686,1769018515,l1
574,0.03354725241661072,1769018515,l1
575,0.0333908349275589,1769018515,l1
576,0.0332350954413414,1769018515,l1
577,0.03308003023266792,1769018515,l1
578,0.03292563930153847,1769018515,l1
579,0.032771918922662735,1769018515,l1
580,0.03261886164546013,1769018515,l1
581,0.03246646746993065,1769018515,l1
582,0.032314736396074295,1769018515,l1
583,0.03216366842389107,1769018515,l1
584,0.03201325610280037,1769018515,l1
585,0.0318634994328022,1769018515,l1
586,0.03171439841389656,1769018515,l1
587,0.031565938144922256,1769018515,l1
588,0.03141813725233078,1769018515,l1
589,0.03127096965909004,1769018515,l1
590,0.031124452129006386,1769018515,l1
591,0.030978575348854065,1769018515,l1
592,0.030833333730697632,1769018515,l1
593,0.030688730999827385,1769018515,l1
594,0.030544761568307877,1769018515,l1
595,0.03040142171084881,1769018515,l1
596,0.03025871329009533,1769018515,l1
597,0.030116626992821693,1769018515,l1
598,0.0299751665443182,1769018515,l1
599,0.029834331944584846,1769018515,l1
600,0.02969411015510559,1769018515,l1
601,0.02955451048910618,1769018515,l1
602,0.029415521770715714,1769018515,l1
603,0.029277151450514793,1769018515,l1
604,0.029139384627342224,1769018515,l1
605,0.029002230614423752,1769018515,l1
606,0.02886568009853363,1769018515,l1
607,0.02872973121702671,1769018515,l1
608,0.028594383969902992,1769018515,l1
609,0.028459636494517326,1769018515,l1
610,0.028325486928224564,1769018515,l1
611,0.028191929683089256,1769018515,l1
612,0.02851715497672558,1769018515,l1
613,0.02884064055979252,1769018515,l1
614,0.029162384569644928,1769018515,l1
615,0.029482401907444,1769018515,l1
616,0.02980070374906063,1769018515,l1
617,0.030117297545075417,1769018515,l1
618,0.030888551846146584,1769018515,l1
619,0.031654953956604004,1769018515,l1
620,0.032416537404060364,1769018515,l1
621,0.0331733413040638,1769018515,l1
622,0.033471640199422836,1769018515,l1
623,0.03376834839582443,1769018515,l1
624,0.03406347334384918,1769018515,l1
625,0.03435702994465828,1769018515,l1
626,0.03464902192354202,1769018515,l1
627,0.03493945673108101,1769018515,l1
628,0.03477543219923973,1769018515,l1
629,0.034612126648426056,1769018515,l1
630,0.03444954380393028,1769018515,l1
631,0.034287672489881516,1769018515,l1
632,0.034126508980989456,1769018515,l1
633,0.033966064453125,1769018515,l1
634,0.033806320279836655,1769018515,l1
635,0.03364728018641472,1769018515,l1
636,0.03348894044756889,1769018515,l1
637,0.033331308513879776,1769018515,l1
638,0.033174362033605576,1769018515,l1
639,0.033018115907907486,1769018515,l1
640,0.03286255523562431,1769018515,l1
641,0.032707683742046356,1769018515,l1
642,0.032553497701883316,1769018515,l1
643,0.03239999711513519,1769018515,l1
644,0.03224717453122139,1769018515,l1
645,0.032095033675432205,1769018515,l1
646,0.031943563371896744,1769018515,l1
647,0.031792767345905304,1769018515,l1
648,0.03164264187216759,1769018515,l1
649,0.031493183225393295,1769018515,l1
650,0.03134438395500183,1769018515,l1
651,0.03119625337421894,1769018515,l1
652,0.031048784032464027,1769018515,l1
653,0.030901966616511345,1769018515,l1
654,0.03075580671429634,1769018515,l1
655,0.03061029687523842,1769018515,l1
656,0.030465440824627876,1769018515,l1
657,0.03032122552394867,1769018515,l1
658,0.030177660286426544,1769018515,l1
659,0.030034730210900307,1769018515,l1
660,0.029892448335886,1769018515,l1
661,0.029750797897577286,1769018515,l1
662,0.02960978075861931,1769018515,l1
663,0.02946939878165722,1769018515,l1
664,0.02932964265346527,1769018515,l1
665,0.029190516099333763,1769018515,l1
666,0.029052013531327248,1769018515,l1
667,0.028914134949445724,1769018515,l1
668,0.028776874765753746,1769018515,l1
669,0.028640227392315865,1769018515,l1
670,0.02850419655442238,1769018515,l1
671,0.028368782252073288,1769018515,l1
672,0.028233973309397697,1769018515,l1
673,0.028099773451685905,1769018515,l1
674,0.027966177091002464,1769018515,l1
675,0.027833186089992523,1769018515,l1
676,0.027700791135430336,1769018515,l1
677,0.0275689959526062,1769018515,l1
678,0.02743779681622982,1769018515,l1
679,0.027307188138365746,1769018515,l1
680,0.027177173644304276,1769018515,l1
681,0.027047744020819664,1769018515,l1
682,0.02691890299320221,1769018515,l1
683,0.026790646836161613,1769018515,l1
684,0.02666296623647213,1769018515,l1
685,0.026535864919424057,1769018515,l1
686,0.026409344747662544,1769018515,l1
687,0.026283392682671547,1769018515,l1
688,0.026158016175031662,1769018515,l1
689,0.02603320963680744,1769018515,l1
690,0.02590896748006344,1769018515,l1
691,0.0257852952927351,1769018515,l1
692,0.02566218003630638,1769018515,l1
693,0.02553962543606758,1769018515,l1
694,0.0254176314920187,1769018515,l1
695,0.02529619075357914,1769018515,l1
696,0.0251753032207489,1769018515,l1
697,0.025054968893527985,1769018515,l1
698,0.024935180321335793,1769018515,l1
699,0.024815941229462624,1769018515,l1
700,0.02469724975526333,1769018515,l1
701,0.024579092860221863,1769018515,l1
702,0.024461479857563972,1769018515,l1
703,0.02434440515935421,1769018515,l1
704,0.024694757536053658,1769018515,l1
705,0.025043174624443054,1769018515,l1
706,0.025389669463038445,1769018515,l1
707,0.025734249502420425,1769018515,l1
708,0.02607692964375019,1769018515,l1
709,0.026417722925543785,1769018515,l1
710,0.026756633073091507,1769018515,l1
711,0.027093680575489998,1769018515,l1
712,0.027428869158029556,1769018515,l1
713,0.027762211859226227,1769018515,l1
714,0.027629652991890907,1769018515,l1
715,0.027961933985352516,1769018515,l1
716,0.028292391449213028,1769018515,l1
717,0.028621025383472443,1769018515,l1
718,0.0289478600025177,1769018515,l1
719,0.02927289344370365,1769018515,l1
720,0.02959614433348179,1769018515,l1
721,0.029917621985077858,1769018515,l1
722,0.030237335711717606,1769018515,l1
723,0.030555294826626778,1769018515,l1
724,0.030871517956256866,1769018515,l1
725,0.030724434182047844,1769018515,l1
726,0.030578024685382843,1769018515,l1
727,0.03043227270245552,1769018515,l1
728,0.030287183821201324,1769018515,l1
729,0.030142756178975105,1769018515,l1
730,0.029998980462551117,1769018515,l1
731,0.02985585853457451,1769018515,l1
732,0.029713384807109833,1769018515,l1
733,0.029571563005447388,1769018515,l1
734,0.02943038009107113,1769018515,l1
735,0.029289843514561653,1769018515,l1
