_step,lambdas/Objective,seed,arm
336,5.7511154255030094e-05,1768704740,50
337,5.784904765855558e-05,1768704740,50
338,5.8018209263263455e-05,1768704740,50
339,5.810284294431757e-05,1768704740,50
340,5.814517289829175e-05,1768704740,50
341,5.816634114034054e-05,1768704740,50
342,5.817692607596652e-05,1768704740,50
343,5.8182218747221854e-05,1768704740,50
344,5.818486513368408e-05,1768704740,50
345,5.818618833962059e-05,1768704740,50
346,5.818684994576478e-05,1768704740,50
347,5.818718074963081e-05,1768704740,50
348,5.818734615176231e-05,1768704740,50
349,5.818742885287767e-05,1768704740,50
350,5.818747020344775e-05,1768704740,50
351,5.81874908787359e-05,1768704740,50
352,5.818750121638075e-05,1768704740,50
353,5.8187506385203365e-05,1768704740,50
354,5.818750896961472e-05,1768704740,50
355,5.818751026182042e-05,1768704740,50
356,5.818751090792326e-05,1768704740,50
357,5.818751123097469e-05,1768704740,50
358,5.81875113925004e-05,1768704740,50
359,5.8187511473263256e-05,1768704740,50
360,5.818751151364468e-05,1768704740,50
361,5.81875115338354e-05,1768704740,50
362,5.8187511543930754e-05,1768704740,50
363,5.8187511548978426e-05,1768704740,50
364,5.818751155150227e-05,1768704740,50
365,5.818751155276419e-05,1768704740,50
366,5.8187511553395154e-05,1768704740,50
367,5.818751155371063e-05,1768704740,50
368,5.818751155386837e-05,1768704740,50
369,5.818751155394724e-05,1768704740,50
370,5.818751155398668e-05,1768704740,50
371,5.8187511554006393e-05,1768704740,50
372,5.818751155401625e-05,1768704740,50
373,5.818751155402118e-05,1768704740,50
374,5.8187511554023646e-05,1768704740,50
375,5.818751155402488e-05,1768704740,50
376,5.8187511554025496e-05,1768704740,50
377,5.81875115540258e-05,1768704740,50
378,5.818751155402596e-05,1768704740,50
379,5.818751155402604e-05,1768704740,50
380,5.818751155402607e-05,1768704740,50
381,5.818751155402609e-05,1768704740,50
382,5.8187511554026106e-05,1768704740,50
383,5.8187511554026106e-05,1768704740,50
384,5.818751155402611e-05,1768704740,50
385,5.818751155402611e-05,1768704740,50
386,5.818751155402611e-05,1768704740,50
387,5.784921270566645e-05,1768704740,50
388,5.768027603902481e-05,1768704740,50
389,5.759586174014184e-05,1768704740,50
390,5.755366820458988e-05,1768704740,50
391,5.75325748534241e-05,1768704740,50
392,5.75220290336346e-05,1768704740,50
393,5.751675633789321e-05,1768704740,50
394,5.751412004358648e-05,1768704740,50
395,5.7512801909827307e-05,1768704740,50
396,5.751214284629666e-05,1768704740,50
397,5.751181331536864e-05,1768704740,50
398,5.751164855011396e-05,1768704740,50
399,5.7511566167538936e-05,1768704740,50
400,5.751152497626451e-05,1768704740,50
401,5.7511504380630576e-05,1768704740,50
402,5.751149408281443e-05,1768704740,50
403,5.751148893390656e-05,1768704740,50
404,5.751148635945266e-05,1768704740,50
405,5.751148507222574e-05,1768704740,50
406,5.751148442861228e-05,1768704740,50
407,5.7511484106805545e-05,1768704740,50
408,5.751148394590218e-05,1768704740,50
409,5.75114838654505e-05,1768704740,50
410,5.751148382522466e-05,1768704740,50
411,5.751148380511174e-05,1768704740,50
412,5.751148379505527e-05,1768704740,50
413,5.751148379002705e-05,1768704740,50
414,5.751148378751294e-05,1768704740,50
415,5.7511483786255874e-05,1768704740,50
416,5.751148378562734e-05,1768704740,50
417,5.717434019645656e-05,1768704740,50
418,5.700599268459612e-05,1768704740,50
419,5.6921875832157056e-05,1768704740,50
420,5.6879831735543125e-05,1768704740,50
421,5.685881328258094e-05,1768704740,50
422,5.68483049565525e-05,1768704740,50
423,5.684305101885341e-05,1768704740,50
424,5.684042410635789e-05,1768704740,50
425,5.683911066420179e-05,1768704740,50
426,5.683845394664705e-05,1768704740,50
427,5.683812558875056e-05,1768704740,50
428,5.683796141002254e-05,1768704740,50
429,5.683787932071359e-05,1768704740,50
430,5.683783827607287e-05,1768704740,50
431,5.683781775375595e-05,1768704740,50
432,5.683780749259836e-05,1768704740,50
433,5.683780236201977e-05,1768704740,50
434,5.6837799796730544e-05,1768704740,50
435,5.683779851408593e-05,1768704740,50
436,5.683779787276364e-05,1768704740,50
437,5.717434051738404e-05,1768704740,50
438,5.734283802643523e-05,1768704740,50
439,5.742714249405652e-05,1768704740,50
440,5.74693085515777e-05,1768704740,50
441,5.749039502317291e-05,1768704740,50
442,5.750093911804113e-05,1768704740,50
443,5.750621138003807e-05,1768704740,50
444,5.750884756465162e-05,1768704740,50
445,5.751016567035897e-05,1768704740,50
446,5.751082472656239e-05,1768704740,50
447,5.7511154255501485e-05,1768704740,50
448,5.7511319020180375e-05,1768704740,50
449,5.751140140257215e-05,1768704740,50
450,5.751144259378112e-05,1768704740,50
451,5.751146318938888e-05,1768704740,50
452,5.751147348719358e-05,1768704740,50
453,5.751147863609613e-05,1768704740,50
454,5.7511481210547455e-05,1768704740,50
455,5.751148249777313e-05,1768704740,50
456,5.751148314138597e-05,1768704740,50
457,5.751148346319239e-05,1768704740,50
458,5.751148362409561e-05,1768704740,50
459,5.751148370454721e-05,1768704740,50
460,5.751148374477302e-05,1768704740,50
461,5.751148376488592e-05,1768704740,50
462,5.7511483774942366e-05,1768704740,50
463,5.751148377997059e-05,1768704740,50
464,5.75114837824847e-05,1768704740,50
465,5.751148378374177e-05,1768704740,50
466,5.751148378437029e-05,1768704740,50
467,5.784921270535165e-05,1768704740,50
468,5.801829185577864e-05,1768704740,50
469,5.810288425767692e-05,1768704740,50
470,5.8145193559224624e-05,1768704740,50
471,5.816635147186751e-05,1768704740,50
472,5.817693124199479e-05,1768704740,50
473,5.818222133030213e-05,1768704740,50
474,5.8184866425240754e-05,1768704740,50
475,5.818618898540305e-05,1768704740,50
476,5.8186850268657045e-05,1768704740,50
477,5.81871809110772e-05,1768704740,50
478,5.818734623248557e-05,1768704740,50
479,5.8187428893239314e-05,1768704740,50
480,5.8187470223628586e-05,1768704740,50
481,5.818749088882632e-05,1768704740,50
482,5.818750122142595e-05,1768704740,50
483,5.818750638772597e-05,1768704740,50
484,5.818750897087602e-05,1768704740,50
485,5.818751026245106e-05,1768704740,50
486,5.8187510908238585e-05,1768704740,50
487,5.818751123113235e-05,1768704740,50
488,5.8187511392579234e-05,1768704740,50
489,5.818751147330267e-05,1768704740,50
490,5.818751151366439e-05,1768704740,50
491,5.818751153384525e-05,1768704740,50
492,5.818751154393569e-05,1768704740,50
493,5.818751154898089e-05,1768704740,50
494,5.81875115515035e-05,1768704740,50
495,5.8187511552764806e-05,1768704740,50
496,5.818751155339546e-05,1768704740,50
497,5.818751155371079e-05,1768704740,50
498,5.818751155386844e-05,1768704740,50
499,5.818751155394728e-05,1768704740,50
500,5.8187511553986695e-05,1768704740,50
501,5.818751155400641e-05,1768704740,50
502,5.818751155401625e-05,1768704740,50
503,5.818751155402119e-05,1768704740,50
504,5.818751155402365e-05,1768704740,50
505,5.818751155402488e-05,1768704740,50
506,5.8187511554025496e-05,1768704740,50
507,5.81875115540258e-05,1768704740,50
508,5.818751155402596e-05,1768704740,50
509,5.818751155402604e-05,1768704740,50
510,5.818751155402607e-05,1768704740,50
511,5.818751155402609e-05,1768704740,50
512,5.8187511554026106e-05,1768704740,50
513,5.8187511554026106e-05,1768704740,50
514,5.818751155402611e-05,1768704740,50
515,5.818751155402611e-05,1768704740,50
516,5.818751155402611e-05,1768704740,50
517,5.818751155402611e-05,1768704740,50
518,5.818751155402611e-05,1768704740,50
519,5.818751155402611e-05,1768704740,50
520,5.818751155402611e-05,1768704740,50
521,5.818751155402611e-05,1768704740,50
522,5.818751155402611e-05,1768704740,50
523,5.818751155402611e-05,1768704740,50
524,5.818751155402611e-05,1768704740,50
525,5.818751155402611e-05,1768704740,50
526,5.818751155402611e-05,1768704740,50
527,5.818751155402611e-05,1768704740,50
528,5.818751155402611e-05,1768704740,50
529,5.818751155402611e-05,1768704740,50
530,5.818751155402611e-05,1768704740,50
531,5.818751155402611e-05,1768704740,50
532,5.818751155402611e-05,1768704740,50
533,5.818751155402611e-05,1768704740,50
534,5.818751155402611e-05,1768704740,50
535,5.818751155402611e-05,1768704740,50
536,5.818751155402611e-05,1768704740,50
537,5.818751155402611e-05,1768704740,50
538,5.818751155402611e-05,1768704740,50
539,5.818751155402611e-05,1768704740,50
540,5.818751155402611e-05,1768704740,50
541,5.818751155402611e-05,1768704740,50
542,5.818751155402611e-05,1768704740,50
543,5.818751155402611e-05,1768704740,50
544,5.818751155402611e-05,1768704740,50
545,5.818751155402611e-05,1768704740,50
546,5.818751155402611e-05,1768704740,50
547,5.818751155402611e-05,1768704740,50
548,5.818751155402611e-05,1768704740,50
549,5.818751155402611e-05,1768704740,50
550,5.818751155402611e-05,1768704740,50
551,5.818751155402611e-05,1768704740,50
552,5.818751155402611e-05,1768704740,50
553,5.818751155402611e-05,1768704740,50
554,5.818751155402611e-05,1768704740,50
555,5.818751155402611e-05,1768704740,50
556,5.818751155402611e-05,1768704740,50
557,5.818751155402611e-05,1768704740,50
558,5.818751155402611e-05,1768704740,50
559,5.818751155402611e-05,1768704740,50
560,5.818751155402611e-05,1768704740,50
561,5.818751155402611e-05,1768704740,50
562,5.818751155402611e-05,1768704740,50
563,5.818751155402611e-05,1768704740,50
564,5.818751155402611e-05,1768704740,50
565,5.818751155402611e-05,1768704740,50
566,5.818751155402611e-05,1768704740,50
567,5.818751155402611e-05,1768704740,50
568,5.818751155402611e-05,1768704740,50
569,5.818751155402611e-05,1768704740,50
570,5.818751155402611e-05,1768704740,50
571,5.818751155402611e-05,1768704740,50
572,5.818751155402611e-05,1768704740,50
573,5.818751155402611e-05,1768704740,50
574,5.818751155402611e-05,1768704740,50
575,5.818751155402611e-05,1768704740,50
576,5.818751155402611e-05,1768704740,50
577,5.818751155402611e-05,1768704740,50
578,5.818751155402611e-05,1768704740,50
579,5.818751155402611e-05,1768704740,50
580,5.818751155402611e-05,1768704740,50
581,5.818751155402611e-05,1768704740,50
582,5.818751155402611e-05,1768704740,50
583,5.818751155402611e-05,1768704740,50
584,5.818751155402611e-05,1768704740,50
585,5.818751155402611e-05,1768704740,50
586,5.784921270566645e-05,1768704740,50
587,5.768027603902481e-05,1768704740,50
588,5.759586174014184e-05,1768704740,50
589,5.755366820458988e-05,1768704740,50
590,5.75325748534241e-05,1768704740,50
591,5.75220290336346e-05,1768704740,50
592,5.751675633789321e-05,1768704740,50
593,5.751412004358648e-05,1768704740,50
594,5.7512801909827307e-05,1768704740,50
595,5.751214284629666e-05,1768704740,50
596,5.751181331536864e-05,1768704740,50
597,5.751164855011396e-05,1768704740,50
598,5.7511566167538936e-05,1768704740,50
599,5.751152497626451e-05,1768704740,50
600,5.7511504380630576e-05,1768704740,50
601,5.751149408281443e-05,1768704740,50
602,5.751148893390656e-05,1768704740,50
603,5.751148635945266e-05,1768704740,50
604,5.751148507222574e-05,1768704740,50
605,5.751148442861228e-05,1768704740,50
606,5.7511484106805545e-05,1768704740,50
607,5.751148394590218e-05,1768704740,50
608,5.75114838654505e-05,1768704740,50
609,5.751148382522466e-05,1768704740,50
610,5.751148380511174e-05,1768704740,50
611,5.751148379505527e-05,1768704740,50
612,5.751148379002705e-05,1768704740,50
613,5.751148378751294e-05,1768704740,50
614,5.7511483786255874e-05,1768704740,50
615,5.751148378562734e-05,1768704740,50
616,5.751148378531308e-05,1768704740,50
617,5.751148378515595e-05,1768704740,50
618,5.751148378507738e-05,1768704740,50
619,5.75114837850381e-05,1768704740,50
620,5.751148378501846e-05,1768704740,50
621,5.751148378500864e-05,1768704740,50
622,5.751148378500373e-05,1768704740,50
623,5.751148378500128e-05,1768704740,50
624,5.751148378500005e-05,1768704740,50
625,5.751148378499943e-05,1768704740,50
626,5.751148378499913e-05,1768704740,50
627,5.7511483784998965e-05,1768704740,50
628,5.751148378499889e-05,1768704740,50
629,5.7511483784998856e-05,1768704740,50
630,5.751148378499884e-05,1768704740,50
631,5.751148378499883e-05,1768704740,50
632,5.751148378499882e-05,1768704740,50
633,5.751148378499882e-05,1768704740,50
634,5.751148378499882e-05,1768704740,50
635,5.751148378499882e-05,1768704740,50
636,5.784921270566645e-05,1768704740,50
637,5.801829185593617e-05,1768704740,50
638,5.810288425775573e-05,1768704740,50
639,5.814519355926403e-05,1768704740,50
640,5.816635147188721e-05,1768704740,50
641,5.8176931242004645e-05,1768704740,50
642,5.818222133030706e-05,1768704740,50
643,5.8184866425243214e-05,1768704740,50
644,5.8186188985404286e-05,1768704740,50
645,5.818685026865766e-05,1768704740,50
646,5.818718091107751e-05,1768704740,50
647,5.818734623248571e-05,1768704740,50
648,5.818742889323939e-05,1768704740,50
649,5.818747022362862e-05,1768704740,50
650,5.8187490888826336e-05,1768704740,50
651,5.818750122142596e-05,1768704740,50
652,5.818750638772597e-05,1768704740,50
653,5.818750897087602e-05,1768704740,50
654,5.818751026245106e-05,1768704740,50
655,5.8187510908238585e-05,1768704740,50
656,5.818751123113235e-05,1768704740,50
657,5.8187511392579234e-05,1768704740,50
658,5.818751147330267e-05,1768704740,50
659,5.818751151366439e-05,1768704740,50
660,5.818751153384525e-05,1768704740,50
661,5.818751154393569e-05,1768704740,50
662,5.818751154898089e-05,1768704740,50
663,5.81875115515035e-05,1768704740,50
664,5.8187511552764806e-05,1768704740,50
665,5.818751155339546e-05,1768704740,50
666,5.818751155371079e-05,1768704740,50
667,5.818751155386844e-05,1768704740,50
668,5.818751155394728e-05,1768704740,50
669,5.8187511553986695e-05,1768704740,50
670,5.818751155400641e-05,1768704740,50
671,5.818751155401625e-05,1768704740,50
672,5.818751155402119e-05,1768704740,50
673,5.818751155402365e-05,1768704740,50
674,5.818751155402488e-05,1768704740,50
675,5.8187511554025496e-05,1768704740,50
676,5.81875115540258e-05,1768704740,50
677,5.818751155402596e-05,1768704740,50
678,5.818751155402604e-05,1768704740,50
679,5.818751155402607e-05,1768704740,50
680,5.818751155402609e-05,1768704740,50
681,5.8187511554026106e-05,1768704740,50
682,5.8187511554026106e-05,1768704740,50
683,5.818751155402611e-05,1768704740,50
684,5.818751155402611e-05,1768704740,50
685,5.818751155402611e-05,1768704740,50
686,5.818751155402611e-05,1768704740,50
687,5.818751155402611e-05,1768704740,50
688,5.818751155402611e-05,1768704740,50
689,5.818751155402611e-05,1768704740,50
690,5.818751155402611e-05,1768704740,50
691,5.818751155402611e-05,1768704740,50
692,5.818751155402611e-05,1768704740,50
693,5.818751155402611e-05,1768704740,50
694,5.818751155402611e-05,1768704740,50
695,5.818751155402611e-05,1768704740,50
696,5.818751155402611e-05,1768704740,50
697,5.818751155402611e-05,1768704740,50
698,5.818751155402611e-05,1768704740,50
699,5.818751155402611e-05,1768704740,50
700,5.818751155402611e-05,1768704740,50
701,5.818751155402611e-05,1768704740,50
702,5.818751155402611e-05,1768704740,50
703,5.818751155402611e-05,1768704740,50
704,5.818751155402611e-05,1768704740,50
705,5.818751155402611e-05,1768704740,50
706,5.818751155402611e-05,1768704740,50
707,5.818751155402611e-05,1768704740,50
708,5.818751155402611e-05,1768704740,50
709,5.818751155402611e-05,1768704740,50
710,5.818751155402611e-05,1768704740,50
711,5.818751155402611e-05,1768704740,50
712,5.818751155402611e-05,1768704740,50
713,5.818751155402611e-05,1768704740,50
714,5.818751155402611e-05,1768704740,50
715,5.818751155402611e-05,1768704740,50
716,5.818751155402611e-05,1768704740,50
