_step,lambdas/Objective,seed,arm
58,0.4632415771484375,1769018515,l1
59,0.46187344193458557,1769018515,l1
60,0.4605065882205963,1769018515,l1
61,0.45914095640182495,1769018515,l1
62,0.45777663588523865,1769018515,l1
63,0.4564135670661926,1769018515,l1
64,0.45505180954933167,1769018515,l1
65,0.45369142293930054,1769018515,l1
66,0.4523323178291321,1769018515,l1
67,0.45113930106163025,1769018515,l1
68,0.44981303811073303,1769018515,l1
69,0.4484896957874298,1769018515,l1
70,0.4471692740917206,1769018515,l1
71,0.4458518624305725,1769018515,l1
72,0.44453734159469604,1769018515,l1
73,0.44322583079338074,1769018515,l1
74,0.4419172406196594,1769018515,l1
75,0.4406116306781769,1769018515,l1
76,0.4393090605735779,1769018515,l1
77,0.4378384053707123,1769018515,l1
78,0.43637028336524963,1769018515,l1
79,0.43490466475486755,1769018515,l1
80,0.43344151973724365,1769018515,l1
81,0.4319809675216675,1769018515,l1
82,0.4305228888988495,1769018515,l1
83,0.42893561720848083,1769018515,l1
84,0.42735207080841064,1769018515,l1
85,0.4257723391056061,1769018515,l1
86,0.4240655303001404,1769018515,l1
87,0.42223361134529114,1769018515,l1
88,0.42053815722465515,1769018515,l1
89,0.418847918510437,1769018515,l1
90,0.41716277599334717,1769018515,l1
91,0.415482759475708,1769018515,l1
92,0.4138078987598419,1769018515,l1
93,0.41226616501808167,1769018515,l1
94,0.4107281565666199,1769018515,l1
95,0.4091939628124237,1769018515,l1
96,0.4077906906604767,1769018515,l1
97,0.4065169095993042,1769018515,l1
98,0.40524476766586304,1769018515,l1
99,0.4038476049900055,1769018515,l1
100,0.40245306491851807,1769018515,l1
101,0.4012494385242462,1769018515,l1
102,0.40036359429359436,1769018515,l1
103,0.39948001503944397,1769018515,l1
104,0.39859873056411743,1769018515,l1
105,0.3977196514606476,1769018515,l1
106,0.3967174291610718,1769018515,l1
107,0.39590954780578613,1769018515,l1
108,0.3949798047542572,1769018515,l1
109,0.39417898654937744,1769018515,l1
110,0.39325666427612305,1769018515,l1
111,0.3921459913253784,1769018515,l1
112,0.3907226324081421,1769018515,l1
113,0.3893047273159027,1769018515,l1
114,0.38789239525794983,1769018515,l1
115,0.38648557662963867,1769018515,l1
116,0.38520652055740356,1769018515,l1
117,0.38361361622810364,1769018515,l1
118,0.38214758038520813,1769018515,l1
119,0.3806854486465454,1769018515,l1
120,0.3793482482433319,1769018515,l1
121,0.3780137598514557,1769018515,l1
122,0.37668201327323914,1769018515,l1
123,0.37535303831100464,1769018515,l1
124,0.3739066421985626,1769018515,l1
125,0.3724641501903534,1769018515,l1
126,0.37102559208869934,1769018515,l1
127,0.36971014738082886,1769018515,l1
128,0.36839741468429565,1769018515,l1
129,0.3669688105583191,1769018515,l1
130,0.3655441105365753,1769018515,l1
131,0.3641234040260315,1769018515,l1
132,0.36270666122436523,1769018515,l1
133,0.3612937927246094,1769018515,l1
134,0.36000192165374756,1769018515,l1
135,0.3587127923965454,1769018515,l1
136,0.3574264943599701,1769018515,l1
137,0.35602670907974243,1769018515,l1
138,0.3546309471130371,1769018515,l1
139,0.35335472226142883,1769018515,l1
140,0.3520812690258026,1769018515,l1
141,0.35081061720848083,1769018515,l1
142,0.34954285621643066,1769018515,l1
143,0.34827789664268494,1769018515,l1
144,0.34701576828956604,1769018515,l1
145,0.3457564413547516,1769018515,l1
146,0.34450000524520874,1769018515,l1
147,0.34335997700691223,1769018515,l1
148,0.34222182631492615,1769018515,l1
149,0.3410855233669281,1769018515,l1
150,0.3399510681629181,1769018515,l1
151,0.3388185501098633,1769018515,l1
152,0.3376878499984741,1769018515,l1
153,0.33655908703804016,1769018515,l1
154,0.3354322016239166,1769018515,l1
155,0.3343072831630707,1769018515,l1
156,0.33318424224853516,1769018515,l1
157,0.33206313848495483,1769018515,l1
158,0.3309439718723297,1769018515,l1
159,0.3298267722129822,1769018515,l1
160,0.32871150970458984,1769018515,l1
161,0.3275982439517975,1769018515,l1
162,0.3264869749546051,1769018515,l1
163,0.3253776431083679,1769018515,l1
164,0.3242703378200531,1769018515,l1
165,0.32316499948501587,1769018515,l1
166,0.3220617175102234,1769018515,l1
167,0.3209604322910309,1769018515,l1
168,0.31986120343208313,1769018515,l1
169,0.31876397132873535,1769018515,l1
170,0.3176687955856323,1769018515,l1
171,0.316466748714447,1769018515,l1
172,0.3152678608894348,1769018515,l1
173,0.31407201290130615,1769018515,l1
174,0.3128792941570282,1769018515,l1
175,0.31168967485427856,1769018515,l1
176,0.31050312519073486,1769018515,l1
177,0.3092125356197357,1769018515,l1
178,0.3079262375831604,1769018515,l1
179,0.3068847060203552,1769018515,l1
180,0.3058473765850067,1769018515,l1
181,0.3049200177192688,1769018515,l1
182,0.303995817899704,1769018515,l1
183,0.3030746579170227,1769018515,l1
184,0.30215662717819214,1769018515,l1
185,0.3012416660785675,1769018515,l1
186,0.3003297746181488,1769018515,l1
187,0.29952549934387207,1769018515,l1
188,0.29872336983680725,1769018515,l1
189,0.2976776659488678,1769018515,l1
190,0.2966340482234955,1769018515,l1
191,0.2955925166606903,1769018515,l1
192,0.29455310106277466,1769018515,l1
193,0.29351580142974854,1769018515,l1
194,0.29248061776161194,1769018515,l1
195,0.29134467244148254,1769018515,l1
196,0.29021185636520386,1769018515,l1
197,0.28908219933509827,1769018515,l1
198,0.28795570135116577,1769018515,l1
199,0.286832332611084,1769018515,l1
200,0.2857121229171753,1769018515,l1
201,0.2845950722694397,1769018515,l1
202,0.2834811806678772,1769018515,l1
203,0.2823704481124878,1769018515,l1
204,0.2812628149986267,1769018515,l1
205,0.280258446931839,1769018515,l1
206,0.2792561948299408,1769018515,l1
207,0.2782561182975769,1769018515,l1
208,0.2772582173347473,1769018515,l1
209,0.27626246213912964,1769018515,l1
210,0.27526891231536865,1769018515,l1
211,0.2742775082588196,1769018515,l1
212,0.2732883095741272,1769018515,l1
213,0.2723013162612915,1769018515,l1
214,0.27157995104789734,1769018515,l1
215,0.2708607017993927,1769018515,l1
216,0.2701435983181,1769018515,l1
217,0.26942864060401917,1769018515,l1
218,0.26871582865715027,1769018515,l1
219,0.2680051028728485,1769018515,l1
220,0.26729652285575867,1769018515,l1
221,0.26659008860588074,1769018515,l1
222,0.26588574051856995,1769018515,l1
223,0.26518356800079346,1769018515,l1
224,0.26411834359169006,1769018515,l1
225,0.26305630803108215,1769018515,l1
226,0.2619975209236145,1769018515,l1
227,0.2609420120716095,1769018515,l1
228,0.2598896622657776,1769018515,l1
229,0.2588405907154083,1769018515,l1
230,0.25779473781585693,1769018515,l1
231,0.2567521035671234,1769018515,l1
232,0.25571268796920776,1769018515,l1
233,0.25467649102211,1769018515,l1
234,0.25373706221580505,1769018515,l1
235,0.252799928188324,1769018515,l1
236,0.2518649697303772,1769018515,l1
237,0.2509323060512543,1769018515,l1
238,0.25000184774398804,1769018515,l1
239,0.24907366931438446,1769018515,l1
240,0.24814772605895996,1769018515,l1
241,0.24722403287887573,1769018515,l1
242,0.24630261957645416,1769018515,l1
243,0.24538347125053406,1769018515,l1
244,0.24446658790111542,1769018515,l1
245,0.24355196952819824,1769018515,l1
246,0.24263963103294373,1769018515,l1
247,0.24172955751419067,1769018515,l1
248,0.2408217489719391,1769018515,l1
249,0.23991626501083374,1769018515,l1
250,0.23901306092739105,1769018515,l1
251,0.23811209201812744,1769018515,l1
252,0.23721346259117126,1769018515,l1
253,0.23631712794303894,1769018515,l1
254,0.23542307317256927,1769018515,l1
255,0.23453131318092346,1769018515,l1
256,0.2336418330669403,1769018515,l1
257,0.2327546775341034,1769018515,l1
258,0.23186984658241272,1769018515,l1
259,0.2309872955083847,1769018515,l1
260,0.23010705411434174,1769018515,l1
261,0.2292291224002838,1769018515,l1
262,0.22835351526737213,1769018515,l1
263,0.2274802178144455,1769018515,l1
264,0.2266092151403427,1769018515,l1
265,0.22574053704738617,1769018515,l1
266,0.22487421333789825,1769018515,l1
267,0.22401019930839539,1769018515,l1
268,0.22314848005771637,1769018515,l1
269,0.2222890853881836,1769018515,l1
270,0.22143203020095825,1769018515,l1
271,0.22057731449604034,1769018515,l1
272,0.21972490847110748,1769018515,l1
273,0.21887484192848206,1769018515,l1
274,0.21802709996700287,1769018515,l1
275,0.21718166768550873,1769018515,l1
276,0.21625463664531708,1769018515,l1
277,0.21533089876174927,1769018515,l1
278,0.2144104242324829,1769018515,l1
279,0.213493213057518,1769018515,l1
280,0.21257926523685455,1769018515,l1
281,0.21166861057281494,1769018515,l1
282,0.210761159658432,1769018515,l1
283,0.20985698699951172,1769018515,l1
284,0.2089560180902481,1769018515,l1
285,0.20805831253528595,1769018515,l1
286,0.2072448432445526,1769018515,l1
287,0.20643365383148193,1769018515,l1
288,0.2056247442960739,1769018515,l1
289,0.20481814444065094,1769018515,l1
290,0.20401383936405182,1769018515,l1
291,0.20321185886859894,1769018515,l1
292,0.20241215825080872,1769018515,l1
293,0.20161475241184235,1769018515,l1
294,0.20081962645053864,1769018515,l1
295,0.20002681016921997,1769018515,l1
296,0.19923631846904755,1769018515,l1
297,0.19844812154769897,1769018515,l1
298,0.19766218960285187,1769018515,l1
299,0.1968785673379898,1769018515,l1
300,0.1960972398519516,1769018515,l1
301,0.19531823694705963,1769018515,l1
302,0.19454151391983032,1769018515,l1
303,0.19376707077026367,1769018515,l1
304,0.19299496710300446,1769018515,l1
305,0.19222509860992432,1769018515,l1
306,0.1914575695991516,1769018515,l1
307,0.19069230556488037,1769018515,l1
308,0.18992936611175537,1769018515,l1
309,0.18916869163513184,1769018515,l1
310,0.18841034173965454,1769018515,l1
311,0.18765424191951752,1769018515,l1
312,0.18690045177936554,1769018515,l1
313,0.18614895641803741,1769018515,l1
314,0.18539975583553314,1769018515,l1
315,0.18465282022953033,1769018515,l1
316,0.18390817940235138,1769018515,l1
317,0.18316583335399628,1769018515,l1
318,0.18242575228214264,1769018515,l1
319,0.18168796598911285,1769018515,l1
320,0.18095245957374573,1769018515,l1
321,0.18021923303604126,1769018515,l1
322,0.17948828637599945,1769018515,l1
323,0.1787596046924591,1769018515,l1
324,0.17803320288658142,1769018515,l1
325,0.1773090809583664,1769018515,l1
326,0.17658723890781403,1769018515,l1
327,0.17586764693260193,1769018515,l1
328,0.1751503199338913,1769018515,l1
329,0.17443527281284332,1769018515,l1
330,0.173722505569458,1769018515,l1
331,0.17308278381824493,1769018515,l1
332,0.17244456708431244,1769018515,l1
333,0.17180787026882172,1769018515,l1
334,0.17117267847061157,1769018515,l1
335,0.1705390214920044,1769018515,l1
336,0.16990691423416138,1769018515,l1
337,0.16927631199359894,1769018515,l1
338,0.16864724457263947,1769018515,l1
339,0.16801969707012177,1769018515,l1
340,0.1678076833486557,1769018515,l1
341,0.1675267219543457,1769018515,l1
342,0.16724669933319092,1769018515,l1
343,0.16696760058403015,1769018515,l1
344,0.1666894257068634,1769018515,l1
345,0.1664121448993683,1769018515,l1
346,0.16613581776618958,1769018515,l1
347,0.1658603996038437,1769018515,l1
348,0.16558590531349182,1769018515,l1
349,0.16531231999397278,1769018515,l1
350,0.16462215781211853,1769018515,l1
351,0.16393432021141052,1769018515,l1
352,0.16324877738952637,1769018515,l1
353,0.16256555914878845,1769018515,l1
354,0.1618846356868744,1769018515,l1
355,0.16120602190494537,1769018515,l1
356,0.1604623943567276,1769018515,l1
357,0.15972188115119934,1769018515,l1
358,0.15898452699184418,1769018515,l1
359,0.15825027227401733,1769018515,l1
360,0.1575191468000412,1769018515,l1
361,0.1567911058664322,1769018515,l1
362,0.1560661792755127,1769018515,l1
363,0.15534432232379913,1769018515,l1
364,0.15456052124500275,1769018515,l1
365,0.1537807285785675,1769018515,l1
366,0.15306921303272247,1769018515,l1
367,0.15236075222492218,1769018515,l1
368,0.15165531635284424,1769018515,l1
369,0.15095287561416626,1769018515,l1
370,0.15025343000888824,1769018515,l1
371,0.1495569795370102,1769018515,l1
372,0.14886349439620972,1769018515,l1
373,0.1481105387210846,1769018515,l1
374,0.14742353558540344,1769018515,l1
375,0.14667761325836182,1769018515,l1
376,0.1459970772266388,1769018515,l1
377,0.14531944692134857,1769018515,l1
378,0.14464472234249115,1769018515,l1
379,0.14397290349006653,1769018515,l1
380,0.14330394566059113,1769018515,l1
381,0.14263786375522614,1769018515,l1
382,0.14197465777397156,1769018515,l1
383,0.14137406647205353,1769018515,l1
384,0.14077557623386383,1769018515,l1
385,0.14023855328559875,1769018515,l1
386,0.13964371383190155,1769018515,l1
387,0.1390509158372879,1769018515,l1
388,0.1384601891040802,1769018515,l1
389,0.13787154853343964,1769018515,l1
390,0.13728496432304382,1769018515,l1
391,0.13670045137405396,1769018515,l1
392,0.13611797988414764,1769018515,l1
393,0.13553757965564728,1769018515,l1
394,0.13495920598506927,1769018515,l1
395,0.13438288867473602,1769018515,l1
396,0.13380861282348633,1769018515,l1
397,0.133236363530159,1769018515,l1
398,0.13266617059707642,1769018515,l1
399,0.132097989320755,1769018515,l1
400,0.13153184950351715,1769018515,l1
401,0.13096773624420166,1769018515,l1
402,0.13040563464164734,1769018515,l1
403,0.1298455446958542,1769018515,l1
404,0.1292874664068222,1769018515,l1
405,0.1287313997745514,1769018515,l1
406,0.12817734479904175,1769018515,l1
407,0.1276252716779709,1769018515,l1
408,0.1270752102136612,1769018515,l1
409,0.12652716040611267,1769018515,l1
410,0.12598106265068054,1769018515,l1
411,0.1254369616508484,1769018515,l1
412,0.12489485740661621,1769018515,l1
413,0.12435470521450043,1769018515,l1
414,0.12381653487682343,1769018515,l1
415,0.12328033894300461,1769018515,l1
416,0.12274610251188278,1769018515,l1
417,0.12221383303403854,1769018515,l1
418,0.1216835007071495,1769018515,l1
419,0.12115514278411865,1769018515,l1
420,0.120628722012043,1769018515,l1
421,0.12010424584150314,1769018515,l1
422,0.11958172172307968,1769018515,l1
423,0.11906111985445023,1769018515,l1
424,0.11854244023561478,1769018515,l1
425,0.11802569776773453,1769018515,l1
426,0.11751087754964828,1769018515,l1
427,0.11699797958135605,1769018515,l1
428,0.11648699641227722,1769018515,l1
429,0.11597792059183121,1769018515,l1
430,0.11547073721885681,1769018515,l1
431,0.11496546864509583,1769018515,l1
432,0.11446209251880646,1769018515,l1
433,0.11396060883998871,1769018515,l1
434,0.11346101015806198,1769018515,l1
435,0.11296330392360687,1769018515,l1
436,0.11246747523546219,1769018515,l1
437,0.11197351664304733,1769018515,l1
438,0.1114814281463623,1769018515,l1
439,0.1109912097454071,1769018515,l1
440,0.11050285398960114,1769018515,l1
441,0.1100163534283638,1769018515,l1
442,0.1095317006111145,1769018515,l1
443,0.10904890298843384,1769018515,l1
444,0.10856794565916061,1769018515,l1
445,0.10808882117271423,1769018515,l1
446,0.1076115295290947,1769018515,l1
447,0.107136070728302,1769018515,l1
448,0.10666245222091675,1769018515,l1
449,0.10619063675403595,1769018515,l1
450,0.1057206466794014,1769018515,l1
451,0.1052524745464325,1769018515,l1
452,0.10478608310222626,1769018515,l1
453,0.10432150959968567,1769018515,l1
454,0.10385873168706894,1769018515,l1
455,0.10339774936437607,1769018515,l1
456,0.10293856263160706,1769018515,l1
457,0.10248114168643951,1769018515,l1
458,0.10202551633119583,1769018515,l1
459,0.10157165676355362,1769018515,l1
460,0.10111956298351288,1769018515,l1
461,0.1006692424416542,1769018515,l1
462,0.100220687687397,1769018515,l1
463,0.09977386891841888,1769018515,l1
464,0.09932881593704224,1769018515,l1
465,0.09888550639152527,1769018515,l1
466,0.09844393283128738,1769018515,l1
467,0.09800410270690918,1769018515,l1
468,0.09756600111722946,1769018515,l1
469,0.09712962061166763,1769018515,l1
470,0.09669497609138489,1769018515,l1
471,0.09666650742292404,1769018515,l1
472,0.09663814306259155,1769018515,l1
473,0.0966099426150322,1769018515,l1
474,0.09658186882734299,1769018515,l1
475,0.09655392915010452,1769018515,l1
476,0.0965261310338974,1769018515,l1
477,0.09649845957756042,1769018515,l1
478,0.09647093713283539,1769018515,l1
479,0.0964435487985611,1769018515,l1
480,0.09641628712415695,1769018515,l1
481,0.09598427265882492,1769018515,l1
482,0.09555396437644958,1769018515,l1
483,0.09512537717819214,1769018515,l1
484,0.09469849616289139,1769018515,l1
485,0.09427329152822495,1769018515,l1
486,0.09384980797767639,1769018515,l1
487,0.09342799335718155,1769018515,l1
488,0.09300787001848221,1769018515,l1
489,0.09258942306041718,1769018515,l1
490,0.09217264503240585,1769018515,l1
491,0.09175754338502884,1769018515,l1
492,0.09134409576654434,1769018515,l1
493,0.09093231707811356,1769018515,l1
494,0.09052219241857529,1769018515,l1
495,0.09011370688676834,1769018515,l1
496,0.08970688283443451,1769018515,l1
497,0.0893016830086708,1769018515,l1
498,0.08889813721179962,1769018515,l1
499,0.08849620074033737,1769018515,l1
500,0.08809590339660645,1769018515,l1
501,0.08769722282886505,1769018515,l1
502,0.08730016648769379,1769018515,l1
503,0.08690470457077026,1769018515,l1
504,0.08651085942983627,1769018515,l1
505,0.08611861616373062,1769018515,l1
506,0.08572796732187271,1769018515,l1
507,0.08533891290426254,1769018515,l1
508,0.08495143800973892,1769018515,l1
509,0.0850197970867157,1769018515,l1
510,0.08508787304162979,1769018515,l1
511,0.0851556733250618,1769018515,l1
512,0.08522319048643112,1769018515,l1
513,0.08529043942689896,1769018515,l1
514,0.0853574126958847,1769018515,l1
515,0.08542410284280777,1769018515,l1
516,0.08549052476882935,1769018515,l1
517,0.08555666357278824,1769018515,l1
518,0.08562253415584564,1769018515,l1
519,0.08523186296224594,1769018515,l1
520,0.08484278619289398,1769018515,l1
521,0.08445531874895096,1769018515,l1
522,0.08406945317983627,1769018515,l1
523,0.08368518948554993,1769018515,l1
524,0.08330252021551132,1769018515,l1
525,0.08292143046855927,1769018515,l1
526,0.08254192769527435,1769018515,l1
527,0.08216399699449539,1769018515,l1
528,0.08178763836622238,1769018515,l1
529,0.08141285181045532,1769018515,l1
530,0.08103962242603302,1769018515,l1
531,0.08066795766353607,1769018515,l1
532,0.08029783517122269,1769018515,l1
533,0.07992926239967346,1769018515,l1
534,0.0795622318983078,1769018515,l1
535,0.0791967362165451,1769018515,l1
536,0.07883276790380478,1769018515,l1
537,0.07847033441066742,1769018515,l1
538,0.07810942083597183,1769018515,l1
539,0.07775000482797623,1769018515,l1
540,0.07739211618900299,1769018515,l1
541,0.07703574001789093,1769018515,l1
542,0.07668085396289825,1769018515,l1
543,0.07678832113742828,1769018515,l1
544,0.0768953412771225,1769018515,l1
545,0.0770019069314003,1769018515,l1
546,0.07710801064968109,1769018515,l1
547,0.07721367478370667,1769018515,l1
548,0.07731888443231583,1769018515,l1
549,0.07742366194725037,1769018515,l1
550,0.0775279849767685,1769018515,l1
551,0.0776318609714508,1769018515,l1
552,0.07773531228303909,1769018515,l1
553,0.07737568765878677,1769018515,l1
554,0.07701759040355682,1769018515,l1
555,0.07666102796792984,1769018515,l1
556,0.07630597800016403,1769018515,l1
557,0.07598763704299927,1769018515,l1
558,0.07563529163599014,1769018515,l1
559,0.075284443795681,1769018515,l1
560,0.07493510097265244,1769018515,l1
561,0.07458724826574326,1769018515,l1
562,0.07424089312553406,1769018515,l1
563,0.07389602065086365,1769018515,l1
564,0.07355262339115143,1769018515,l1
565,0.0732107162475586,1769018515,l1
566,0.07287026196718216,1769018515,l1
567,0.07249755412340164,1769018515,l1
568,0.07216034829616547,1769018515,l1
569,0.0718245878815651,1769018515,l1
570,0.07149027287960052,1769018515,l1
571,0.07115740329027176,1769018515,l1
572,0.0708259642124176,1769018515,l1
573,0.07049597054719925,1769018515,l1
574,0.07016738504171371,1769018515,l1
575,0.06984022259712219,1769018515,l1
576,0.06951447576284409,1769018515,l1
577,0.06919015198945999,1769018515,l1
578,0.06886721402406693,1769018515,l1
579,0.06854569166898727,1769018515,l1
580,0.06822556257247925,1769018515,l1
581,0.06790682673454285,1769018515,l1
582,0.06758946180343628,1769018515,l1
583,0.06727349013090134,1769018515,l1
584,0.06695888936519623,1769018515,l1
585,0.06664565205574036,1769018515,l1
586,0.06633378565311432,1769018515,l1
587,0.06602327525615692,1769018515,l1
588,0.06571412086486816,1769018515,l1
589,0.06540632247924805,1769018515,l1
590,0.06509986519813538,1769018515,l1
591,0.06479474902153015,1769018515,l1
592,0.06449095904827118,1769018515,l1
593,0.06418851017951965,1769018515,l1
594,0.06388738006353378,1769018515,l1
595,0.06358757615089417,1769018515,l1
596,0.0632890835404396,1769018515,l1
597,0.0629919022321701,1769018515,l1
598,0.06269601732492447,1769018515,l1
599,0.06240144371986389,1769018515,l1
600,0.06210815906524658,1769018515,l1
601,0.06181617081165314,1769018515,l1
602,0.06152546778321266,1769018515,l1
603,0.061236049979925156,1769018515,l1
604,0.06094789877533913,1769018515,l1
605,0.06066102534532547,1769018515,l1
606,0.06037541478872299,1769018515,l1
607,0.060091063380241394,1769018515,l1
608,0.05980797857046127,1769018515,l1
609,0.05952613428235054,1769018515,l1
610,0.05924554914236069,1769018515,l1
611,0.058966197073459625,1769018515,l1
612,0.05866042152047157,1769018515,l1
613,0.05835628882050514,1769018515,l1
614,0.058053791522979736,1769018515,l1
615,0.05775291100144386,1769018515,l1
616,0.05745364725589752,1769018515,l1
617,0.05715598538517952,1769018515,l1
618,0.05683315917849541,1769018515,l1
619,0.056512363255023956,1769018515,l1
620,0.05619358643889427,1769018515,l1
621,0.055876802653074265,1769018515,l1
622,0.05558811128139496,1769018515,l1
623,0.05530095472931862,1769018515,l1
624,0.05501532927155495,1769018515,l1
625,0.054731227457523346,1769018515,l1
626,0.05444864183664322,1769018515,l1
627,0.054167553782463074,1769018515,l1
628,0.053913261741399765,1769018515,l1
629,0.05366009101271629,1769018515,l1
630,0.05340803042054176,1769018515,l1
631,0.053157079964876175,1769018515,l1
632,0.052907224744558334,1769018515,l1
633,0.052658479660749435,1769018515,l1
634,0.052410826086997986,1769018515,l1
635,0.05216426029801369,1769018515,l1
636,0.05191878229379654,1769018515,l1
637,0.05167439579963684,1769018515,l1
638,0.0514310859143734,1769018515,l1
639,0.05118884891271591,1769018515,l1
640,0.050947681069374084,1769018515,l1
641,0.05070757865905762,1769018515,l1
642,0.05046854168176651,1769018515,l1
643,0.050230566412210464,1769018515,l1
644,0.049993645399808884,1769018515,l1
645,0.04975777119398117,1769018515,l1
646,0.049522943794727325,1769018515,l1
647,0.04928915947675705,1769018515,l1
648,0.04905641824007034,1769018515,l1
649,0.04882470518350601,1769018515,l1
650,0.048594024032354355,1769018515,l1
651,0.048364367336034775,1769018515,l1
652,0.04813574254512787,1769018515,l1
653,0.047908131033182144,1769018515,l1
654,0.0476815328001976,1769018515,l1
655,0.04745595157146454,1769018515,l1
656,0.047231368720531464,1769018515,l1
657,0.04700779542326927,1769018515,l1
658,0.04678521677851677,1769018515,l1
659,0.046563632786273956,1769018515,l1
660,0.04634304344654083,1769018515,l1
661,0.0461234413087368,1769018515,l1
662,0.045904818922281265,1769018515,l1
663,0.04568718373775482,1769018515,l1
664,0.04547051340341568,1769018515,l1
665,0.045254822820425034,1769018515,l1
666,0.04504009708762169,1769018515,l1
667,0.04482634365558624,1769018515,l1
668,0.0446135438978672,1769018515,l1
669,0.04440169781446457,1769018515,l1
670,0.04419080540537834,1769018515,l1
671,0.04398086667060852,1769018515,l1
672,0.04377187415957451,1769018515,l1
673,0.04356381297111511,1769018515,l1
674,0.04335669428110123,1769018515,l1
675,0.04315051808953285,1769018515,l1
676,0.042945265769958496,1769018515,l1
677,0.04274094104766846,1769018515,l1
678,0.04253753647208214,1769018515,l1
679,0.04233505204319954,1769018515,l1
680,0.04213348403573036,1769018515,l1
681,0.04193282872438431,1769018515,l1
682,0.04173308238387108,1769018515,l1
683,0.041534241288900375,1769018515,l1
684,0.0413362942636013,1769018515,l1
685,0.04113924875855446,1769018515,l1
686,0.04094310104846954,1769018515,l1
687,0.040747832506895065,1769018515,l1
688,0.040553461760282516,1769018515,l1
689,0.040359970182180405,1769018515,l1
690,0.04016735404729843,1769018515,l1
691,0.039975617080926895,1769018515,l1
692,0.0397847518324852,1769018515,l1
693,0.039594750851392746,1769018515,l1
694,0.03940562158823013,1769018515,l1
695,0.039217349141836166,1769018515,l1
696,0.039029933512210846,1769018515,l1
697,0.03884337469935417,1769018515,l1
698,0.03865766525268555,1769018515,l1
699,0.03847280517220497,1769018515,l1
700,0.03828879073262215,1769018515,l1
701,0.038105614483356476,1769018515,l1
702,0.03792327269911766,1769018515,l1
703,0.037741769105196,1769018515,l1
704,0.03754311800003052,1769018515,l1
705,0.03734556958079338,1769018515,l1
706,0.037149108946323395,1769018515,l1
707,0.03695373237133026,1769018515,l1
708,0.03675943613052368,1769018515,l1
709,0.03656620904803276,1769018515,l1
710,0.0363740473985672,1769018515,l1
711,0.0361829437315464,1769018515,l1
712,0.03599289432168007,1769018515,l1
713,0.035803887993097305,1769018515,l1
714,0.03563293069601059,1769018515,l1
715,0.03592318668961525,1769018515,l1
716,0.03621184825897217,1769018515,l1
717,0.03649891912937164,1769018515,l1
718,0.03678441792726517,1769018515,l1
719,0.03706834092736244,1769018515,l1
720,0.03735071048140526,1769018515,l1
721,0.037631530314683914,1769018515,l1
722,0.03791080787777901,1769018515,l1
723,0.03818855434656143,1769018515,l1
724,0.038464780896902084,1769018515,l1
725,0.03828152269124985,1769018515,l1
726,0.038099098950624466,1769018515,l1
727,0.037917498499155045,1769018515,l1
728,0.03773672506213188,1769018515,l1
729,0.03755677118897438,1769018515,l1
730,0.037377629429101944,1769018515,l1
731,0.03719930350780487,1769018515,l1
732,0.03702178969979286,1769018515,l1
733,0.03684508800506592,1769018515,l1
734,0.03666917607188225,1769018515,l1
735,0.036494068801403046,1769018515,l1
736,0.03631976619362831,1769018515,l1
