"Step","env: CHICKENBANANA - ep_info/Chicken","env: CHICKENBANANA - ep_info/Chicken__MIN","env: CHICKENBANANA - ep_info/Chicken__MAX"
"263","7","0","70"
"264","7","0","70"
"265","7","0","70"
"266","7","0","70"
"267","7","0","70"
"268","7","0","70"
"269","7","0","70"
"270","7","0","70"
"271","7","0","70"
"272","7","0","70"
"273","7","0","70"
"274","7","0","70"
"275","7","0","70"
"276","7","0","70"
"277","7","0","70"
"278","7","0","70"
"279","7","0","70"
"280","7","0","70"
"281","7","0","70"
"282","7","0","70"
"283","7","0","70"
"284","7","0","70"
"285","7","0","70"
"286","7","0","70"
"287","7","0","70"
"288","7","0","70"
"289","7","0","70"
"290","7","0","70"
"291","7","0","70"
"292","7","0","70"
"293","7","0","70"
"294","7","0","70"
"295","7","0","70"
"296","7","0","70"
"297","7","0","70"
"298","7","0","70"
"299","7","0","70"
"300","7","0","70"
"301","7","0","70"
"302","7","0","70"
"303","7","0","70"
"304","7","0","70"
"305","7","0","70"
"306","7","0","70"
"307","7","0","70"
"308","7","0","70"
"309","7","0","70"
"310","7","0","70"
"311","7","0","70"
"312","7","0","70"
"313","7","0","70"
"314","7","0","70"
"315","7","0","70"
"316","7","0","70"
"317","7","0","70"
"318","7","0","70"
"319","7","0","70"
"320","7","0","70"
"321","7","0","70"
"322","7","0","70"
"323","7","0","70"
"324","7","0","70"
"325","7","0","70"
"326","7","0","70"
"327","7","0","70"
"328","7","0","70"
"329","7","0","70"
"330","7","0","70"
"331","7","0","70"
"332","7","0","70"
"333","7","0","70"
"334","7","0","70"
"335","7","0","70"
"336","14","0","70"
"337","7","0","70"
"338","7","0","70"
"339","7","0","70"
"340","7","0","70"
"341","7","0","70"
"342","7","0","70"
"343","7","0","70"
"344","7","0","70"
"345","7","0","70"
"346","7","0","70"
"347","7","0","70"
"348","7","0","70"
"349","7","0","70"
"350","7","0","70"
"351","7","0","70"
"352","7","0","70"
"353","7","0","70"
"354","7","0","70"
"355","7","0","70"
"356","7","0","70"
"357","7","0","70"
"358","7","0","70"
"359","7","0","70"
"360","7","0","70"
"361","7","0","70"
"362","7","0","70"
"363","7","0","70"
"364","7","0","70"
"365","7","0","70"
"366","7","0","70"
"367","7","0","70"
"368","7","0","70"
"369","7","0","70"
"370","7","0","70"
"371","7","0","70"
"372","7","0","70"
"373","7","0","70"
"374","7","0","70"
"375","7","0","70"
"376","7","0","70"
"377","7","0","70"
"378","7","0","70"
"379","7","0","70"
"380","7","0","70"
"381","7","0","70"
"382","7","0","70"
"383","7","0","70"
"384","7","0","70"
"385","7","0","70"
"386","7","0","70"
"387","7","0","70"
"388","7","0","70"
"389","7","0","70"
"390","7","0","70"
"391","7","0","70"
"392","7","0","70"
"393","7","0","70"
"394","7","0","70"
"395","7","0","70"
"396","7","0","70"
"397","7","0","70"
"398","7","0","70"
"399","7","0","70"
"400","7","0","70"
"401","7","0","70"
"402","7","0","70"
"403","7","0","70"
"404","7","0","70"
"405","7","0","70"
"406","7","0","70"
"407","7","0","70"
"408","7","0","70"
"409","7","0","70"
"410","7","0","70"
"411","7","0","70"
"412","7","0","70"
"413","7","0","70"
"414","7","0","70"
"415","7","0","70"
"416","7","0","70"
"417","7","0","70"
"418","7","0","70"
"419","7","0","70"
"420","7","0","70"
"421","7","0","70"
"422","7","0","70"
"423","7","0","70"
"424","7","0","70"
"425","7","0","70"
"426","7","0","70"
"427","7","0","70"
"428","7","0","70"
"429","7","0","70"
"430","14","0","70"
"431","7","0","70"
"432","7","0","70"
"433","7","0","70"
"434","7","0","70"
"435","7","0","70"
"436","7","0","70"
"437","7","0","70"
"438","7","0","70"
"439","7","0","70"
"440","7","0","70"
"441","7","0","70"
"442","7","0","70"
"443","7","0","70"
"444","7","0","70"
"445","7","0","70"
"446","7","0","70"
"447","7","0","70"
"448","7","0","70"
"449","7","0","70"
"450","7","0","70"
"451","7","0","70"
"452","7","0","70"
"453","7","0","70"
"454","7","0","70"
"455","7","0","70"
"456","7","0","70"
"457","7","0","70"
"458","7","0","70"
"459","7","0","70"
"460","7","0","70"
"461","7","0","70"
"462","7","0","70"
"463","7","0","70"
"464","7","0","70"
"465","7","0","70"
"466","7","0","70"
"467","7","0","70"
"468","7","0","70"
"469","7","0","70"
"470","7","0","70"
"471","7","0","70"
"472","7","0","70"
"473","7","0","70"
"474","7","0","70"
"475","7","0","70"
"476","7","0","70"
"477","7","0","70"
"478","7","0","70"
"479","7","0","70"
"480","7","0","70"
"481","7","0","70"
"482","7","0","70"
"483","7","0","70"
"484","7","0","70"
"485","7","0","70"
"486","7","0","70"
"487","7","0","70"
"488","14","0","70"
"489","7","0","70"
"490","7","0","70"
"491","7","0","70"
"492","7","0","70"
"493","7","0","70"
"494","7","0","70"
"495","7","0","70"
"496","7","0","70"
"497","7","0","70"
"498","7","0","70"
"499","7","0","70"
"500","14","0","70"
"501","14","0","70"
"502","14","0","70"
"503","7","0","70"
"504","7","0","70"
"505","7","0","70"
"506","7","0","70"
"507","7","0","70"
"508","7","0","70"
"509","7","0","70"
"510","7","0","70"
"511","7","0","70"
"512","7","0","70"
"513","7","0","70"
"514","7","0","70"
"515","7","0","70"
"516","7","0","70"
"517","7","0","70"
"518","7","0","70"
"519","7","0","70"
"520","7","0","70"
"521","7","0","70"
"522","7","0","70"
"523","7","0","70"
"524","7","0","70"
"525","7","0","70"
"526","7","0","70"
"527","7","0","70"
"528","7","0","70"
"529","7","0","70"
"530","7","0","70"
"531","7","0","70"
"532","7","0","70"
"533","7","0","70"
"534","14","0","70"
"535","7","0","70"
"536","14","0","70"
"537","7","0","70"
"538","7","0","70"
"539","7","0","70"
"540","7","0","70"
"541","7","0","70"
"542","7","0","70"
"543","7","0","70"
"544","7","0","70"
"545","7","0","70"
"546","7","0","70"
"547","7","0","70"
"548","7","0","70"
"549","7","0","70"
"550","7","0","70"
"551","7","0","70"
"552","7","0","70"
"553","7","0","70"
"554","7","0","70"
"555","7","0","70"
"556","7","0","70"
"557","7","0","70"
"558","7","0","70"
"559","7","0","70"
"560","7","0","70"
"561","7","0","70"
"562","7","0","70"
"563","7","0","70"
"564","7","0","70"
"565","7","0","70"
"566","7","0","70"
"567","7","0","70"
"568","7","0","70"
"569","7","0","70"
"570","7","0","70"
"571","7","0","70"
"572","7","0","70"
"573","7","0","70"
"574","7","0","70"
"575","7","0","70"
"576","7","0","70"
"577","7","0","70"
"578","7","0","70"
"579","7","0","70"
"580","7","0","70"
"581","7","0","70"
"582","7","0","70"
"583","7","0","70"
"584","7","0","70"
"585","7","0","70"
"586","7","0","70"
"587","7","0","70"
"588","7","0","70"
"589","7","0","70"
"590","7","0","70"
"591","14","0","70"
"592","7","0","70"
"593","7","0","70"
"594","7","0","70"
"595","7","0","70"
"596","7","0","70"
"597","7","0","70"
"598","7","0","70"
"599","7","0","70"
"600","7","0","70"
"601","7","0","70"
"602","7","0","70"
"603","7","0","70"
"604","7","0","70"
"605","7","0","70"
"606","7","0","70"
"607","7","0","70"
"608","7","0","70"
"609","7","0","70"
"610","7","0","70"
"611","7","0","70"
"612","7","0","70"
"613","7","0","70"
"614","7","0","70"
"615","7","0","70"
"616","7","0","70"
"617","7","0","70"
"618","7","0","70"
"619","7","0","70"
"620","7","0","70"
"621","7","0","70"
"622","7","0","70"
"623","7","0","70"
"624","7","0","70"
"625","7","0","70"
"626","7","0","70"
"627","7","0","70"
"628","7","0","70"
"629","7","0","70"
"630","7","0","70"
"631","7","0","70"
"632","7","0","70"
"633","14","0","70"
"634","7","0","70"
"635","7","0","70"
"636","7","0","70"
"637","7","0","70"
"638","7","0","70"
"639","14","0","70"
"640","7","0","70"
"641","7","0","70"
"642","7","0","70"
"643","7","0","70"
"644","7","0","70"
"645","7","0","70"
"646","7","0","70"
"647","7","0","70"
"648","7","0","70"
"649","7","0","70"
"650","7","0","70"
"651","7","0","70"
"652","7","0","70"
"653","7","0","70"
"654","7","0","70"
"655","7","0","70"
"656","7","0","70"
"657","7","0","70"
"658","7","0","70"
"659","7","0","70"
"660","7","0","70"
"661","7","0","70"
"662","7","0","70"
"663","7","0","70"
"664","7","0","70"
"665","7","0","70"
"666","7","0","70"
"667","7","0","70"
"668","7","0","70"
"669","7","0","70"
"670","7","0","70"
"671","7","0","70"
"672","7","0","70"
"673","7","0","70"
"674","7","0","70"
"675","7","0","70"
"676","7","0","70"
"677","7","0","70"
"678","7","0","70"
"679","7","0","70"
"680","7","0","70"
"681","7","0","70"
"682","7","0","70"
"683","7","0","70"
"684","7","0","70"
"685","7","0","70"
"686","7","0","70"
"687","7","0","70"
"688","7","0","70"
"689","7","0","70"
"690","7","0","70"
"691","7","0","70"
"692","7","0","70"
"693","7","0","70"
"694","7","0","70"
"695","7","0","70"
"696","7","0","70"
"697","7","0","70"
"698","7","0","70"
"699","7","0","70"
"700","7","0","70"
"701","7","0","70"
"702","7","0","70"
"703","7","0","70"
"704","7","0","70"
"705","7","0","70"
"706","7","0","70"
"707","14","0","70"
"708","7","0","70"
"709","7","0","70"
"710","7","0","70"
"711","7","0","70"
"712","7","0","70"
"713","7","0","70"
"714","7","0","70"
"715","7","0","70"
"716","7","0","70"
"717","7","0","70"
"718","7","0","70"
"719","7","0","70"
"720","14","0","70"
"721","7","0","70"
"722","7","0","70"
"723","7","0","70"
"724","7","0","70"
"725","7","0","70"
"726","7","0","70"
"727","7","0","70"
"728","7","0","70"
"729","7","0","70"
"730","7","0","70"
"731","7","0","70"
"732","7","0","70"
"733","7","0","70"
"734","7","0","70"
"735","7","0","70"
"736","7","0","70"
"737","7","0","70"
"738","7","0","70"
"739","7","0","70"
"740","7","0","70"
"741","7","0","70"
"742","7","0","70"
"743","7","0","70"
"744","7","0","70"
"745","7","0","70"
"746","7","0","70"
"747","7","0","70"
"748","7","0","70"
"749","7","0","70"
"750","7","0","70"
"751","7","0","70"
"752","7","0","70"
"753","7","0","70"
"754","7","0","70"
"755","7","0","70"
"756","7","0","70"
"757","7","0","70"
"758","7","0","70"
"759","7","0","70"
"760","7","0","70"
"761","7","0","70"
"762","7","0","70"
"763","7","0","70"
"764","7","0","70"
"765","7","0","70"
"766","7","0","70"
"767","7","0","70"
"768","7","0","70"
"769","7","0","70"
"770","7","0","70"
"771","7","0","70"
"772","7","0","70"
"773","7","0","70"
"774","7","0","70"
"775","7","0","70"
"776","7","0","70"
"777","7","0","70"
"778","7","0","70"
"779","7","0","70"
"780","7","0","70"
"781","7","0","70"
"782","7","0","70"
"783","7","0","70"
"784","7","0","70"
"785","7","0","70"
"786","7","0","70"
"787","7","0","70"
"788","7","0","70"
"789","7","0","70"
"790","7","0","70"
"791","7","0","70"
"792","7","0","70"
"793","7","0","70"
"794","7","0","70"
"795","7","0","70"
"796","7","0","70"
"797","7","0","70"
"798","7","0","70"
"799","7","0","70"
"800","7","0","70"
"801","14","0","70"
"802","7","0","70"
"803","7","0","70"
"804","7","0","70"
"805","7","0","70"
"806","7","0","70"
"807","7","0","70"
"808","7","0","70"
"809","7","0","70"
"810","7","0","70"
"811","14","0","70"
"812","7","0","70"
"813","7","0","70"
"814","7","0","70"
"815","7","0","70"
"816","7","0","70"
"817","7","0","70"
"818","7","0","70"
"819","7","0","70"
"820","7","0","70"
"821","14","0","70"
"822","7","0","70"
"823","7","0","70"
"824","7","0","70"
"825","7","0","70"
"826","7","0","70"
"827","7","0","70"
"828","7","0","70"
"829","7","0","70"
"830","7","0","70"
"831","7","0","70"
"832","7","0","70"
"833","7","0","70"
"834","7","0","70"
"835","7","0","70"
"836","7","0","70"
"837","7","0","70"
"838","7","0","70"
"839","7","0","70"
"840","7","0","70"
"841","7","0","70"
"842","7","0","70"
"843","7","0","70"
"844","7","0","70"
"845","7","0","70"
"846","7","0","70"
"847","7","0","70"
"848","7","0","70"
"849","7","0","70"
"850","7","0","70"
"851","7","0","70"
"852","7","0","70"
"853","7","0","70"
"854","7","0","70"
"855","7","0","70"
"856","7","0","70"
"857","7","0","70"
"858","7","0","70"
"859","7","0","70"
"860","7","0","70"
"861","7","0","70"
"862","7","0","70"
"863","7","0","70"
"864","7","0","70"
"865","7","0","70"
"866","7","0","70"
"867","7","0","70"
"868","7","0","70"
"869","7","0","70"
"870","7","0","70"
"871","7","0","70"
"872","7","0","70"
"873","7","0","70"
"874","7","0","70"
"875","7","0","70"
"876","7","0","70"
"877","7","0","70"
"878","7","0","70"
"879","7","0","70"
"880","7","0","70"
"881","7","0","70"
"882","7","0","70"
"883","7","0","70"
"884","7","0","70"
"885","7","0","70"
"886","14","0","70"
"887","7","0","70"
"888","7","0","70"
"889","7","0","70"
"890","14","0","70"
"891","7","0","70"
"892","7","0","70"
"893","7","0","70"
"894","7","0","70"
"895","7","0","70"
"896","7","0","70"
"897","7","0","70"
"898","7","0","70"
"899","7","0","70"
"900","7","0","70"
"901","14","0","70"
"902","7","0","70"
"903","7","0","70"
"904","7","0","70"
"905","14","0","70"
"906","7","0","70"
"907","7","0","70"
"908","7","0","70"
"909","7","0","70"
"910","7","0","70"
"911","7","0","70"
"912","7","0","70"
"913","7","0","70"
"914","7","0","70"
"915","14","0","70"
"916","7","0","70"
"917","7","0","70"
"918","7","0","70"
"919","7","0","70"
"920","7","0","70"
"921","7","0","70"
"922","7","0","70"
"923","14","0","70"
"924","7","0","70"
"925","7","0","70"
"926","7","0","70"
"927","7","0","70"
"928","7","0","70"
"929","7","0","70"
"930","7","0","70"
"931","7","0","70"
"932","7","0","70"
"933","7","0","70"
"934","7","0","70"
"935","7","0","70"
"936","7","0","70"
"937","7","0","70"
"938","7","0","70"
"939","7","0","70"
"940","7","0","70"
"941","7","0","70"
"942","7","0","70"
"943","7","0","70"
"944","7","0","70"
"945","7","0","70"
"946","7","0","70"
"947","7","0","70"
"948","7","0","70"
"949","7","0","70"
"950","7","0","70"
"951","7","0","70"
"952","7","0","70"
"953","7","0","70"
"954","7","0","70"
"955","7","0","70"
"956","7","0","70"
"957","7","0","70"
"958","7","0","70"
"959","7","0","70"
"960","7","0","70"
"961","7","0","70"
"962","7","0","70"
"963","7","0","70"
"964","14","0","70"
"965","7","0","70"
"966","7","0","70"
"967","14","0","70"
"968","14","0","70"
"969","7","0","70"
"970","7","0","70"
"971","7","0","70"
"972","7","0","70"
"973","7","0","70"
"974","7","0","70"
"975","7","0","70"
"976","7","0","70"
"977","7","0","70"
"978","14","0","70"
"979","7","0","70"
"980","7","0","70"
"981","7","0","70"
"982","7","0","70"
"983","7","0","70"
"984","7","0","70"
"985","7","0","70"
"986","7","0","70"
"987","7","0","70"
"988","7","0","70"
"989","7","0","70"
"990","7","0","70"
"991","7","0","70"
"992","7","0","70"
"993","7","0","70"
"994","7","0","70"
"995","7","0","70"
"996","7","0","70"
"997","7","0","70"
"998","7","0","70"
"999","7","0","70"
"1000","7","0","70"
"1001","7","0","70"
"1002","7","0","70"
"1003","14","0","70"
"1004","7","0","70"
"1005","7","0","70"
"1006","7","0","70"
"1007","7","0","70"
"1008","7","0","70"
"1009","7","0","70"
"1010","7","0","70"
"1011","7","0","70"
"1012","7","0","70"
"1013","7","0","70"
"1014","7","0","70"
"1015","7","0","70"
"1016","7","0","70"
"1017","7","0","70"
"1018","7","0","70"
"1019","7","0","70"
"1020","7","0","70"
"1021","7","0","70"
"1022","7","0","70"
"1023","7","0","70"
"1024","7","0","70"
"1025","7","0","70"
"1026","7","0","70"
"1027","7","0","70"
"1028","7","0","70"
"1029","7","0","70"
"1030","7","0","70"
"1031","7","0","70"
"1032","7","0","70"
"1033","7","0","70"
"1034","7","0","70"
"1035","7","0","70"
"1036","7","0","70"
"1037","7","0","70"
"1038","7","0","70"
"1039","7","0","70"
"1040","7","0","70"
"1041","7","0","70"
"1042","7","0","70"
"1043","7","0","70"
"1044","7","0","70"
"1045","7","0","70"
"1046","7","0","70"
"1047","7","0","70"
"1048","14","0","70"
"1049","7","0","70"
"1050","7","0","70"
"1051","7","0","70"
"1052","7","0","70"
"1053","7","0","70"
"1054","7","0","70"
"1055","7","0","70"
"1056","7","0","70"
"1057","7","0","70"
"1058","7","0","70"
"1059","7","0","70"
"1060","7","0","70"
"1061","7","0","70"
"1062","7","0","70"
"1063","7","0","70"
"1064","7","0","70"
"1065","7","0","70"
"1066","7","0","70"
"1067","7","0","70"
"1068","7","0","70"
"1069","7","0","70"
"1070","7","0","70"
"1071","7","0","70"
"1072","7","0","70"
"1073","7","0","70"
"1074","7","0","70"
"1075","7","0","70"
"1076","7","0","70"
"1077","14","0","70"
"1078","7","0","70"
"1079","7","0","70"
"1080","7","0","70"
"1081","7","0","70"
"1082","7","0","70"
"1083","7","0","70"
"1084","7","0","70"
"1085","7","0","70"
"1086","7","0","70"
"1087","7","0","70"
"1088","7","0","70"
"1089","7","0","70"
"1090","7","0","70"
"1091","7","0","70"
"1092","7","0","70"
"1093","14","0","70"
"1094","7","0","70"
"1095","7","0","70"
"1096","14","0","70"
"1097","7","0","70"
"1098","7","0","70"
"1099","7","0","70"
"1100","7","0","70"
"1101","7","0","70"
"1102","7","0","70"
"1103","7","0","70"
"1104","14","0","70"
"1105","7","0","70"
"1106","7","0","70"
"1107","7","0","70"
"1108","7","0","70"
"1109","7","0","70"
"1110","7","0","70"
"1111","7","0","70"
"1112","7","0","70"
"1113","7","0","70"
"1114","7","0","70"
"1115","7","0","70"
"1116","7","0","70"
"1117","7","0","70"
"1118","7","0","70"
"1119","7","0","70"
"1120","7","0","70"
"1121","7","0","70"
"1122","7","0","70"
"1123","7","0","70"
"1124","7","0","70"
"1125","7","0","70"
"1126","7","0","70"
"1127","7","0","70"
"1128","7","0","70"
"1129","7","0","70"
"1130","7","0","70"
"1131","7","0","70"
"1132","7","0","70"
"1133","7","0","70"
"1134","7","0","70"
"1135","7","0","70"
"1136","7","0","70"
"1137","7","0","70"
"1138","7","0","70"
"1139","7","0","70"
"1140","7","0","70"
"1141","7","0","70"
"1142","7","0","70"
"1143","7","0","70"
"1144","7","0","70"
"1145","7","0","70"
"1146","7","0","70"
"1147","7","0","70"
"1148","7","0","70"
"1149","7","0","70"
"1150","7","0","70"
"1151","7","0","70"
"1152","7","0","70"
"1153","7","0","70"
"1154","7","0","70"
"1155","7","0","70"
"1156","7","0","70"
"1157","7","0","70"
"1158","7","0","70"
"1159","7","0","70"
"1160","7","0","70"
"1161","7","0","70"
"1162","7","0","70"
"1163","7","0","70"
"1164","7","0","70"
"1165","7","0","70"
"1166","7","0","70"
"1167","7","0","70"
"1168","7","0","70"
"1169","7","0","70"
"1170","7","0","70"
"1171","14","0","70"
"1172","7","0","70"
"1173","7","0","70"
"1174","7","0","70"
"1175","7","0","70"
"1176","7","0","70"
"1177","7","0","70"
"1178","7","0","70"
"1179","7","0","70"
"1180","7","0","70"
"1181","7","0","70"
"1182","7","0","70"
"1183","14","0","70"
"1184","7","0","70"
"1185","7","0","70"
"1186","7","0","70"
"1187","7","0","70"
"1188","7","0","70"
"1189","7","0","70"
"1190","7","0","70"
"1191","7","0","70"
"1192","7","0","70"
"1193","7","0","70"
"1194","7","0","70"
"1195","7","0","70"
"1196","7","0","70"
"1197","7","0","70"
"1198","7","0","70"
"1199","7","0","70"
"1200","7","0","70"
"1201","7","0","70"
"1202","7","0","70"
"1203","7","0","70"
"1204","7","0","70"
"1205","7","0","70"
"1206","7","0","70"
"1207","7","0","70"
"1208","7","0","70"
"1209","7","0","70"
"1210","7","0","70"
"1211","7","0","70"
"1212","7","0","70"
"1213","7","0","70"
"1214","7","0","70"
"1215","7","0","70"
"1216","7","0","70"
"1217","7","0","70"
"1218","7","0","70"
"1219","7","0","70"
"1220","7","0","70"
"1221","7","0","70"
"1222","7","0","70"
"1223","7","0","70"
"1224","7","0","70"
"1225","7","0","70"
"1226","7","0","70"
"1227","7","0","70"
"1228","7","0","70"
"1229","7","0","70"
"1230","7","0","70"
"1231","7","0","70"
"1232","7","0","70"
"1233","7","0","70"
"1234","7","0","70"
"1235","7","0","70"
"1236","7","0","70"
"1237","7","0","70"
"1238","7","0","70"
"1239","7","0","70"
"1240","7","0","70"
"1241","7","0","70"
"1242","7","0","70"
"1243","7","0","70"
"1244","14","0","70"
"1245","7","0","70"
"1246","7","0","70"
"1247","7","0","70"
"1248","7","0","70"
"1249","7","0","70"
"1250","7","0","70"
"1251","14","0","70"
"1252","7","0","70"
"1253","7","0","70"
"1254","7","0","70"
"1255","7","0","70"
"1256","7","0","70"
"1257","7","0","70"
"1258","7","0","70"
"1259","7","0","70"
"1260","7","0","70"
"1261","7","0","70"
"1262","7","0","70"
"1263","7","0","70"
"1264","7","0","70"
"1265","7","0","70"
"1266","7","0","70"
"1267","7","0","70"
"1268","7","0","70"
"1269","7","0","70"
"1270","7","0","70"
"1271","7","0","70"
"1272","7","0","70"
"1273","7","0","70"
"1274","14","0","70"
"1275","7","0","70"
"1276","7","0","70"
"1277","7","0","70"
"1278","7","0","70"
"1279","7","0","70"
"1280","7","0","70"
"1281","7","0","70"
"1282","7","0","70"
"1283","7","0","70"
"1284","7","0","70"
"1285","7","0","70"
"1286","7","0","70"
"1287","7","0","70"
"1288","7","0","70"
"1289","7","0","70"
"1290","7","0","70"
"1291","7","0","70"
"1292","7","0","70"
"1293","7","0","70"
"1294","7","0","70"
"1295","7","0","70"
"1296","7","0","70"
"1297","7","0","70"
"1298","7","0","70"
"1299","7","0","70"
"1300","7","0","70"
"1301","7","0","70"
"1302","7","0","70"
"1303","7","0","70"
"1304","7","0","70"
"1305","7","0","70"
"1306","14","0","70"
"1307","7","0","70"
"1308","7","0","70"
"1309","7","0","70"
"1310","7","0","70"
"1311","7","0","70"
"1312","7","0","70"
"1313","7","0","70"
"1314","7","0","70"
"1315","7","0","70"
"1316","7","0","70"
"1317","14","0","70"
"1318","7","0","70"
"1319","7","0","70"
"1320","7","0","70"
"1321","7","0","70"
"1322","7","0","70"
"1323","14","0","70"
"1324","14","0","70"
"1325","14","0","70"
"1326","14","0","70"
"1327","14","0","70"
"1328","14","0","70"
"1329","14","0","70"
"1330","14","0","70"
"1331","14","0","70"
"1332","14","0","70"
"1333","14","0","70"
"1334","14","0","70"
"1335","14","0","70"
"1336","14","0","70"
"1337","14","0","70"
"1338","14","0","70"
"1339","14","0","70"
"1340","14","0","70"
"1341","14","0","70"
"1342","14","0","70"
"1343","14","0","70"
"1344","14","0","70"
"1345","14","0","70"
"1346","14","0","70"
"1347","14","0","70"
"1348","14","0","70"
"1349","14","0","70"
