_step,ep_info/Objective,seed
847,1,1765546738
859,1,1765546738
864,1,1765546738
866,1,1765546738
873,1,1765546738
877,1,1765546738
881,1,1765546738
883,1,1765546738
894,1,1765546738
895,1,1765546738
901,1,1765546738
917,1,1765546738
919,1,1765546738
922,1,1765546738
923,1,1765546738
931,1,1765546738
933,1,1765546738
939,1,1765546738
942,1,1765546738
943,1,1765546738
947,1,1765546738
949,1,1765546738
957,1,1765546738
966,1,1765546738
975,1,1765546738
978,1,1765546738
980,1,1765546738
981,1,1765546738
982,1,1765546738
986,1,1765546738
987,1,1765546738
993,1,1765546738
995,1,1765546738
996,1,1765546738
998,1,1765546738
1001,1,1765546738
1005,1,1765546738
1016,1,1765546738
1018,1,1765546738
1019,1,1765546738
1020,1,1765546738
1021,1,1765546738
1032,1,1765546738
1033,1,1765546738
1036,1,1765546738
1039,1,1765546738
1041,1,1765546738
1042,1,1765546738
1043,1,1765546738
1051,1,1765546738
1054,1,1765546738
1059,1,1765546738
1060,1,1765546738
1069,1,1765546738
1075,1,1765546738
1077,1,1765546738
1083,1,1765546738
1084,1,1765546738
1088,1,1765546738
1092,1,1765546738
1094,1,1765546738
1100,1,1765546738
1104,1,1765546738
1107,1,1765546738
1108,1,1765546738
1115,1,1765546738
1116,1,1765546738
1119,1,1765546738
1120,1,1765546738
1124,1,1765546738
1126,1,1765546738
1133,1,1765546738
1134,1,1765546738
1137,1,1765546738
1140,1,1765546738
1146,1,1765546738
1163,1,1765546738
1165,1,1765546738
1166,1,1765546738
1172,1,1765546738
1173,1,1765546738
1174,1,1765546738
1182,1,1765546738
1183,1,1765546738
1187,1,1765546738
1189,1,1765546738
1195,1,1765546738
1198,1,1765546738
1199,1,1765546738
1214,1,1765546738
1216,1,1765546738
1217,1,1765546738
1220,1,1765546738
1223,1,1765546738
1227,1,1765546738
1231,1,1765546738
1233,1,1765546738
1235,1,1765546738
1246,1,1765546738
1250,1,1765546738
1251,1,1765546738
1254,1,1765546738
1255,1,1765546738
1258,1,1765546738
1267,1,1765546738
1270,1,1765546738
1271,1,1765546738
1272,1,1765546738
1277,1,1765546738
1292,1,1765546738
1293,1,1765546738
1294,1,1765546738
1299,1,1765546738
1300,1,1765546738
1306,1,1765546738
1313,1,1765546738
1318,1,1765546738
1320,1,1765546738
1325,1,1765546738
1329,1,1765546738
1339,1,1765546738
1340,1,1765546738
1341,1,1765546738
1350,1,1765546738
1354,1,1765546738
1360,1,1765546738
1364,1,1765546738
1366,1,1765546738
1367,1,1765546738
1371,1,1765546738
1372,1,1765546738
1380,1,1765546738
1381,1,1765546738
1382,1,1765546738
1389,1,1765546738
1390,1,1765546738
1396,1,1765546738
1398,1,1765546738
1400,1,1765546738
1402,1,1765546738
1406,1,1765546738
1416,1,1765546738
1417,1,1765546738
1419,1,1765546738
1426,1,1765546738
1427,1,1765546738
1431,1,1765546738
1433,1,1765546738
1434,1,1765546738
1435,1,1765546738
1440,1,1765546738
1448,1,1765546738
1453,1,1765546738
1456,1,1765546738
1457,1,1765546738
1458,1,1765546738
1462,1,1765546738
1467,1,1765546738
1469,1,1765546738
1473,1,1765546738
1474,1,1765546738
1480,1,1765546738
1489,1,1765546738
1515,1,1765546738
1516,1,1765546738
1517,1,1765546738
1519,1,1765546738
1520,1,1765546738
1522,1,1765546738
1523,1,1765546738
1524,1,1765546738
1525,1,1765546738
1526,1,1765546738
1528,1,1765546738
1530,1,1765546738
1535,1,1765546738
1537,1,1765546738
1543,1,1765546738
1544,1,1765546738
1546,1,1765546738
1547,1,1765546738
1552,1,1765546738
1556,1,1765546738
1559,1,1765546738
1560,1,1765546738
1564,1,1765546738
1567,1,1765546738
1571,1,1765546738
1572,1,1765546738
1577,1,1765546738
1583,1,1765546738
1585,1,1765546738
1589,1,1765546738
1590,1,1765546738
1598,1,1765546738
1604,1,1765546738
1608,1,1765546738
1610,1,1765546738
1611,1,1765546738
1613,1,1765546738
1615,1,1765546738
1616,1,1765546738
1623,1,1765546738
1626,1,1765546738
1627,1,1765546738
1639,1,1765546738
1647,1,1765546738
1649,1,1765546738
1654,1,1765546738
1657,1,1765546738
1661,1,1765546738
1668,1,1765546738
1675,1,1765546738
1676,1,1765546738
1686,1,1765546738
1688,1,1765546738
1691,1,1765546738
1707,1,1765546738
1716,1,1765546738
1717,1,1765546738
1726,1,1765546738
1732,1,1765546738
1733,1,1765546738
1742,1,1765546738
1746,1,1765546738
1754,1,1765546738
1755,1,1765546738
1763,1,1765546738
1766,1,1765546738
1769,1,1765546738
1771,1,1765546738
1774,1,1765546738
1778,1,1765546738
1781,1,1765546738
1790,1,1765546738
1794,1,1765546738
1806,1,1765546738
1814,1,1765546738
1818,1,1765546738
1819,1,1765546738
1820,1,1765546738
1824,1,1765546738
1846,1,1765546738
1848,1,1765546738
1852,1,1765546738
1857,1,1765546738
1862,1,1765546738
1863,1,1765546738
1869,1,1765546738
1874,1,1765546738
1876,1,1765546738
1877,1,1765546738
1878,1,1765546738
1880,1,1765546738
1881,1,1765546738
1887,1,1765546738
1894,1,1765546738
1896,1,1765546738
1897,1,1765546738
1903,1,1765546738
1904,1,1765546738
1907,1,1765546738
1909,1,1765546738
1910,1,1765546738
1919,1,1765546738
1921,1,1765546738
1931,1,1765546738
1935,1,1765546738
1944,1,1765546738
1946,1,1765546738
1951,1,1765546738
1954,1,1765546738
1955,1,1765546738
1959,1,1765546738
1960,1,1765546738
1968,1,1765546738
1972,1,1765546738
1974,1,1765546738
1986,1,1765546738
1987,1,1765546738
1992,1,1765546738
1996,1,1765546738
1,0,1765546773
2,0,1765546773
8,0,1765546773
9,0,1765546773
10,0,1765546773
12,0,1765546773
17,0,1765546773
28,0,1765546773
29,1,1765546773
34,0,1765546773
42,1,1765546773
44,1,1765546773
45,0,1765546773
47,0,1765546773
48,0,1765546773
49,0,1765546773
53,0,1765546773
59,0,1765546773
61,0,1765546773
62,0,1765546773
65,0,1765546773
68,0,1765546773
74,1,1765546773
75,1,1765546773
78,0,1765546773
79,0,1765546773
86,0,1765546773
89,0,1765546773
95,0,1765546773
100,0,1765546773
103,0,1765546773
105,1,1765546773
107,0,1765546773
110,0,1765546773
113,0,1765546773
120,0,1765546773
121,0,1765546773
123,0,1765546773
125,1,1765546773
134,0,1765546773
137,0,1765546773
144,0,1765546773
148,0,1765546773
150,1,1765546773
151,0,1765546773
154,0,1765546773
156,0,1765546773
158,0,1765546773
162,1,1765546773
163,0,1765546773
168,0,1765546773
171,0,1765546773
173,0,1765546773
175,1,1765546773
181,0,1765546773
183,1,1765546773
194,0,1765546773
196,0,1765546773
199,0,1765546773
202,0,1765546773
204,0,1765546773
214,1,1765546773
215,1,1765546773
216,1,1765546773
218,0,1765546773
226,0,1765546773
229,0,1765546773
234,0,1765546773
235,0,1765546773
237,1,1765546773
239,0,1765546773
241,1,1765546773
242,1,1765546773
243,0,1765546773
248,0,1765546773
249,1,1765546773
252,1,1765546773
260,0,1765546773
262,0,1765546773
266,1,1765546773
270,0,1765546773
271,1,1765546773
273,1,1765546773
274,1,1765546773
275,1,1765546773
280,1,1765546773
283,1,1765546773
284,1,1765546773
293,1,1765546773
303,0,1765546773
312,1,1765546773
317,0,1765546773
322,1,1765546773
323,1,1765546773
325,1,1765546773
328,1,1765546773
331,0,1765546773
333,1,1765546773
338,1,1765546773
341,1,1765546773
342,1,1765546773
353,1,1765546773
354,1,1765546773
355,0,1765546773
359,0,1765546773
363,0,1765546773
365,0,1765546773
370,1,1765546773
371,1,1765546773
376,1,1765546773
397,1,1765546773
399,1,1765546773
402,1,1765546773
405,1,1765546773
406,0,1765546773
407,0,1765546773
408,1,1765546773
422,1,1765546773
426,1,1765546773
430,1,1765546773
431,1,1765546773
442,1,1765546773
445,1,1765546773
448,1,1765546773
451,1,1765546773
457,1,1765546773
458,1,1765546773
472,0,1765546773
473,1,1765546773
480,1,1765546773
482,1,1765546773
489,1,1765546773
491,1,1765546773
496,1,1765546773
498,1,1765546773
504,1,1765546773
505,1,1765546773
506,1,1765546773
516,1,1765546773
523,1,1765546773
531,1,1765546773
532,1,1765546773
535,1,1765546773
540,1,1765546773
542,1,1765546773
544,1,1765546773
548,1,1765546773
549,1,1765546773
551,1,1765546773
554,1,1765546773
556,1,1765546773
560,1,1765546773
568,1,1765546773
569,1,1765546773
571,1,1765546773
574,0,1765546773
581,1,1765546773
590,1,1765546773
594,1,1765546773
596,1,1765546773
601,1,1765546773
602,1,1765546773
613,1,1765546773
615,1,1765546773
621,0,1765546773
628,1,1765546773
630,1,1765546773
631,1,1765546773
636,1,1765546773
637,1,1765546773
640,1,1765546773
641,1,1765546773
644,1,1765546773
648,1,1765546773
651,1,1765546773
652,1,1765546773
657,1,1765546773
665,1,1765546773
672,1,1765546773
681,1,1765546773
685,1,1765546773
690,1,1765546773
693,1,1765546773
699,1,1765546773
701,1,1765546773
703,1,1765546773
704,1,1765546773
708,1,1765546773
710,1,1765546773
711,1,1765546773
717,1,1765546773
720,1,1765546773
722,1,1765546773
726,1,1765546773
730,1,1765546773
731,1,1765546773
751,0,1765546773
758,1,1765546773
763,1,1765546773
766,1,1765546773
768,1,1765546773
772,1,1765546773
774,1,1765546773
775,1,1765546773
776,1,1765546773
781,1,1765546773
789,1,1765546773
790,1,1765546773
794,1,1765546773
798,1,1765546773
807,1,1765546773
810,1,1765546773
816,1,1765546773
824,1,1765546773
827,1,1765546773
831,1,1765546773
840,1,1765546773
842,1,1765546773
847,1,1765546773
859,1,1765546773
864,1,1765546773
866,1,1765546773
873,1,1765546773
877,1,1765546773
881,1,1765546773
883,1,1765546773
894,1,1765546773
895,1,1765546773
901,1,1765546773
917,1,1765546773
919,0,1765546773
922,1,1765546773
923,1,1765546773
931,1,1765546773
933,1,1765546773
939,1,1765546773
942,1,1765546773
943,1,1765546773
947,1,1765546773
949,1,1765546773
957,1,1765546773
966,1,1765546773
975,1,1765546773
978,1,1765546773
980,1,1765546773
981,1,1765546773
982,1,1765546773
986,1,1765546773
987,1,1765546773
993,1,1765546773
995,1,1765546773
996,1,1765546773
998,1,1765546773
1001,1,1765546773
1005,1,1765546773
1016,1,1765546773
1018,1,1765546773
1019,1,1765546773
1020,1,1765546773
1021,1,1765546773
1032,1,1765546773
1033,1,1765546773
1036,1,1765546773
1039,1,1765546773
1041,1,1765546773
1042,1,1765546773
1043,1,1765546773
1051,1,1765546773
1054,1,1765546773
1059,1,1765546773
1060,1,1765546773
1069,1,1765546773
1075,1,1765546773
1077,1,1765546773
1083,1,1765546773
1084,1,1765546773
1088,1,1765546773
1092,1,1765546773
1094,1,1765546773
1100,1,1765546773
1104,1,1765546773
1107,1,1765546773
1108,1,1765546773
1115,1,1765546773
1116,1,1765546773
1119,1,1765546773
1120,1,1765546773
1124,1,1765546773
1126,1,1765546773
1133,1,1765546773
1134,1,1765546773
1137,1,1765546773
1140,1,1765546773
1146,1,1765546773
1163,1,1765546773
1165,1,1765546773
1166,1,1765546773
1172,1,1765546773
1173,1,1765546773
1174,1,1765546773
1182,1,1765546773
1183,1,1765546773
1187,1,1765546773
1189,1,1765546773
1195,1,1765546773
1198,1,1765546773
1199,1,1765546773
1214,1,1765546773
1216,1,1765546773
1217,1,1765546773
1220,1,1765546773
1223,1,1765546773
1227,1,1765546773
1231,1,1765546773
1233,1,1765546773
1235,1,1765546773
1246,1,1765546773
1250,1,1765546773
1251,1,1765546773
1254,1,1765546773
1255,1,1765546773
1258,1,1765546773
1267,1,1765546773
1270,1,1765546773
1271,1,1765546773
1272,1,1765546773
1277,1,1765546773
1292,1,1765546773
1293,1,1765546773
1294,1,1765546773
1299,1,1765546773
1300,1,1765546773
1306,1,1765546773
1313,1,1765546773
1318,1,1765546773
1320,1,1765546773
1325,1,1765546773
1329,1,1765546773
1339,1,1765546773
1340,1,1765546773
1341,1,1765546773
1350,1,1765546773
1354,1,1765546773
1360,1,1765546773
1364,1,1765546773
1366,1,1765546773
1367,1,1765546773
1371,1,1765546773
1372,1,1765546773
1380,1,1765546773
1381,1,1765546773
1382,1,1765546773
1389,1,1765546773
1390,1,1765546773
1396,1,1765546773
1398,1,1765546773
1400,1,1765546773
1402,1,1765546773
1406,1,1765546773
1416,1,1765546773
1417,1,1765546773
1419,1,1765546773
1426,1,1765546773
1427,1,1765546773
1431,1,1765546773
1433,1,1765546773
1434,1,1765546773
1435,1,1765546773
1440,1,1765546773
1448,1,1765546773
1453,1,1765546773
1456,1,1765546773
1457,1,1765546773
1458,1,1765546773
1462,1,1765546773
1467,1,1765546773
1469,1,1765546773
1473,1,1765546773
1474,1,1765546773
1480,1,1765546773
1489,1,1765546773
1515,1,1765546773
1516,1,1765546773
1517,1,1765546773
1519,1,1765546773
1520,1,1765546773
1522,1,1765546773
1523,1,1765546773
1524,1,1765546773
1525,1,1765546773
1526,1,1765546773
1528,1,1765546773
1530,1,1765546773
1535,1,1765546773
1537,1,1765546773
1543,1,1765546773
1544,1,1765546773
1546,1,1765546773
1547,1,1765546773
1552,1,1765546773
1556,1,1765546773
1559,1,1765546773
1560,1,1765546773
1564,1,1765546773
1567,1,1765546773
1571,1,1765546773
1572,1,1765546773
1577,1,1765546773
1583,1,1765546773
1585,1,1765546773
1589,1,1765546773
1590,1,1765546773
1598,1,1765546773
1604,1,1765546773
1608,1,1765546773
1610,1,1765546773
1611,1,1765546773
1613,1,1765546773
1615,1,1765546773
1616,1,1765546773
1623,1,1765546773
1626,1,1765546773
1627,1,1765546773
1639,1,1765546773
1647,1,1765546773
1649,1,1765546773
1654,1,1765546773
1657,1,1765546773
1661,1,1765546773
1668,1,1765546773
1675,1,1765546773
1676,1,1765546773
1686,1,1765546773
1688,1,1765546773
1691,1,1765546773
1707,1,1765546773
1716,1,1765546773
1717,1,1765546773
1726,1,1765546773
1732,1,1765546773
1733,1,1765546773
1742,1,1765546773
1746,1,1765546773
1754,1,1765546773
1755,1,1765546773
1763,1,1765546773
1766,1,1765546773
1769,1,1765546773
1771,1,1765546773
1774,1,1765546773
1778,1,1765546773
1781,1,1765546773
1790,1,1765546773
1794,1,1765546773
1806,1,1765546773
1814,1,1765546773
1818,1,1765546773
1819,1,1765546773
1820,1,1765546773
1824,1,1765546773
1846,1,1765546773
1848,1,1765546773
1852,1,1765546773
1857,1,1765546773
1862,1,1765546773
1863,1,1765546773
1869,1,1765546773
1874,1,1765546773
1876,1,1765546773
1877,1,1765546773
1878,1,1765546773
1880,1,1765546773
1881,1,1765546773
1887,1,1765546773
1894,1,1765546773
1896,1,1765546773
1897,1,1765546773
1903,1,1765546773
1904,1,1765546773
1907,1,1765546773
1909,1,1765546773
1910,1,1765546773
1919,1,1765546773
1921,1,1765546773
1931,1,1765546773
1935,1,1765546773
1944,1,1765546773
1946,1,1765546773
1951,1,1765546773
1954,1,1765546773
1955,1,1765546773
1959,1,1765546773
1960,1,1765546773
1968,1,1765546773
1972,1,1765546773
1974,1,1765546773
1986,1,1765546773
1987,1,1765546773
1992,1,1765546773
1996,1,1765546773
1,0,1765546807
2,0,1765546807
8,0,1765546807
9,0,1765546807
10,1,1765546807
12,0,1765546807
17,0,1765546807
28,0,1765546807
29,0,1765546807
34,0,1765546807
42,0,1765546807
44,0,1765546807
45,0,1765546807
47,1,1765546807
48,0,1765546807
49,0,1765546807
53,0,1765546807
59,0,1765546807
61,0,1765546807
62,0,1765546807
65,0,1765546807
68,1,1765546807
74,0,1765546807
75,0,1765546807
78,0,1765546807
79,1,1765546807
86,0,1765546807
89,1,1765546807
95,1,1765546807
100,0,1765546807
103,0,1765546807
105,0,1765546807
107,1,1765546807
110,0,1765546807
113,0,1765546807
120,0,1765546807
121,0,1765546807
123,0,1765546807
125,0,1765546807
134,0,1765546807
137,1,1765546807
144,1,1765546807
148,0,1765546807
150,0,1765546807
151,0,1765546807
154,0,1765546807
156,1,1765546807
158,0,1765546807
162,0,1765546807
163,1,1765546807
168,0,1765546807
171,1,1765546807
173,0,1765546807
175,0,1765546807
181,0,1765546807
183,0,1765546807
194,1,1765546807
196,1,1765546807
199,0,1765546807
202,0,1765546807
204,0,1765546807
214,0,1765546807
215,0,1765546807
216,0,1765546807
218,1,1765546807
226,1,1765546807
229,0,1765546807
234,0,1765546807
235,0,1765546807
237,0,1765546807
239,0,1765546807
241,1,1765546807
242,1,1765546807
243,1,1765546807
248,0,1765546807
249,1,1765546807
252,0,1765546807
260,0,1765546807
262,0,1765546807
266,0,1765546807
270,0,1765546807
271,1,1765546807
273,1,1765546807
274,0,1765546807
275,0,1765546807
280,1,1765546807
283,0,1765546807
284,1,1765546807
293,0,1765546807
303,1,1765546807
312,0,1765546807
317,1,1765546807
322,1,1765546807
323,1,1765546807
325,1,1765546807
328,1,1765546807
331,0,1765546807
333,0,1765546807
338,0,1765546807
341,0,1765546807
342,1,1765546807
353,0,1765546807
354,1,1765546807
355,1,1765546807
359,1,1765546807
363,1,1765546807
365,0,1765546807
370,1,1765546807
371,1,1765546807
376,1,1765546807
397,1,1765546807
399,1,1765546807
402,1,1765546807
405,1,1765546807
406,1,1765546807
407,1,1765546807
408,1,1765546807
422,1,1765546807
426,0,1765546807
430,1,1765546807
431,1,1765546807
442,1,1765546807
445,1,1765546807
448,1,1765546807
451,0,1765546807
457,1,1765546807
458,1,1765546807
472,1,1765546807
473,1,1765546807
480,1,1765546807
482,1,1765546807
489,1,1765546807
491,1,1765546807
496,1,1765546807
498,1,1765546807
504,1,1765546807
505,0,1765546807
506,1,1765546807
516,0,1765546807
523,1,1765546807
531,1,1765546807
532,1,1765546807
535,1,1765546807
540,1,1765546807
542,1,1765546807
544,1,1765546807
548,1,1765546807
549,1,1765546807
551,1,1765546807
554,0,1765546807
556,1,1765546807
560,1,1765546807
568,0,1765546807
569,1,1765546807
571,1,1765546807
574,1,1765546807
581,1,1765546807
590,1,1765546807
594,1,1765546807
596,1,1765546807
601,1,1765546807
602,1,1765546807
613,1,1765546807
615,1,1765546807
621,1,1765546807
628,1,1765546807
630,1,1765546807
631,1,1765546807
636,1,1765546807
637,1,1765546807
640,1,1765546807
641,1,1765546807
644,1,1765546807
648,1,1765546807
651,1,1765546807
652,1,1765546807
657,1,1765546807
665,1,1765546807
672,1,1765546807
681,1,1765546807
685,1,1765546807
690,1,1765546807
693,1,1765546807
699,1,1765546807
701,1,1765546807
703,1,1765546807
704,1,1765546807
708,1,1765546807
710,1,1765546807
711,1,1765546807
717,1,1765546807
720,1,1765546807
722,1,1765546807
726,1,1765546807
730,1,1765546807
731,1,1765546807
751,1,1765546807
758,1,1765546807
763,1,1765546807
766,1,1765546807
768,1,1765546807
772,1,1765546807
774,1,1765546807
775,1,1765546807
776,1,1765546807
781,1,1765546807
789,1,1765546807
790,1,1765546807
794,1,1765546807
798,1,1765546807
807,1,1765546807
810,1,1765546807
816,1,1765546807
824,1,1765546807
827,1,1765546807
831,1,1765546807
840,1,1765546807
842,1,1765546807
847,1,1765546807
859,1,1765546807
864,1,1765546807
866,1,1765546807
873,1,1765546807
877,1,1765546807
881,1,1765546807
883,1,1765546807
894,1,1765546807
895,1,1765546807
901,1,1765546807
917,1,1765546807
919,1,1765546807
922,1,1765546807
923,1,1765546807
931,1,1765546807
933,1,1765546807
939,1,1765546807
942,1,1765546807
943,1,1765546807
947,1,1765546807
949,1,1765546807
957,1,1765546807
966,1,1765546807
975,1,1765546807
978,1,1765546807
980,1,1765546807
981,1,1765546807
982,1,1765546807
986,1,1765546807
987,1,1765546807
993,1,1765546807
995,1,1765546807
996,1,1765546807
998,1,1765546807
1001,1,1765546807
1005,1,1765546807
1016,1,1765546807
1018,1,1765546807
1019,1,1765546807
1020,1,1765546807
1021,1,1765546807
1032,1,1765546807
1033,1,1765546807
1036,1,1765546807
1039,1,1765546807
1041,1,1765546807
1042,1,1765546807
1043,1,1765546807
1051,1,1765546807
1054,1,1765546807
1059,1,1765546807
1060,1,1765546807
1069,1,1765546807
1075,1,1765546807
1077,1,1765546807
1083,1,1765546807
1084,1,1765546807
1088,1,1765546807
1092,1,1765546807
1094,1,1765546807
1100,1,1765546807
1104,1,1765546807
1107,1,1765546807
1108,1,1765546807
1115,1,1765546807
1116,1,1765546807
1119,1,1765546807
1120,1,1765546807
1124,1,1765546807
1126,1,1765546807
1133,1,1765546807
1134,1,1765546807
1137,1,1765546807
1140,1,1765546807
1146,1,1765546807
1163,1,1765546807
1165,1,1765546807
1166,1,1765546807
1172,1,1765546807
1173,1,1765546807
1174,1,1765546807
1182,1,1765546807
1183,1,1765546807
1187,1,1765546807
1189,1,1765546807
1195,1,1765546807
1198,1,1765546807
1199,1,1765546807
1214,1,1765546807
1216,1,1765546807
1217,1,1765546807
1220,1,1765546807
1223,1,1765546807
1227,1,1765546807
1231,1,1765546807
1233,1,1765546807
1235,1,1765546807
1246,1,1765546807
1250,1,1765546807
1251,1,1765546807
1254,1,1765546807
1255,1,1765546807
1258,1,1765546807
1267,1,1765546807
1270,1,1765546807
1271,1,1765546807
1272,1,1765546807
1277,1,1765546807
1292,1,1765546807
1293,1,1765546807
1294,1,1765546807
1299,1,1765546807
1300,1,1765546807
1306,1,1765546807
1313,1,1765546807
1318,1,1765546807
1320,1,1765546807
1325,1,1765546807
1329,1,1765546807
1339,1,1765546807
1340,1,1765546807
1341,1,1765546807
1350,1,1765546807
1354,1,1765546807
1360,1,1765546807
1364,1,1765546807
1366,1,1765546807
1367,1,1765546807
1371,1,1765546807
1372,1,1765546807
1380,1,1765546807
1381,1,1765546807
1382,1,1765546807
1389,1,1765546807
1390,1,1765546807
1396,1,1765546807
1398,1,1765546807
1400,1,1765546807
1402,1,1765546807
1406,1,1765546807
1416,1,1765546807
1417,1,1765546807
1419,1,1765546807
1426,1,1765546807
1427,1,1765546807
1431,1,1765546807
1433,1,1765546807
1434,1,1765546807
1435,1,1765546807
1440,1,1765546807
1448,1,1765546807
1453,1,1765546807
1456,1,1765546807
1457,1,1765546807
1458,1,1765546807
1462,1,1765546807
1467,1,1765546807
1469,1,1765546807
1473,1,1765546807
1474,1,1765546807
1480,1,1765546807
1489,1,1765546807
1515,1,1765546807
1516,1,1765546807
1517,1,1765546807
1519,1,1765546807
1520,1,1765546807
1522,1,1765546807
1523,1,1765546807
1524,1,1765546807
1525,1,1765546807
1526,1,1765546807
1528,1,1765546807
1530,1,1765546807
1535,1,1765546807
1537,1,1765546807
1543,1,1765546807
1544,1,1765546807
1546,1,1765546807
1547,1,1765546807
1552,1,1765546807
1556,1,1765546807
1559,1,1765546807
1560,1,1765546807
1564,1,1765546807
1567,1,1765546807
1571,1,1765546807
1572,1,1765546807
1577,1,1765546807
1583,1,1765546807
1585,1,1765546807
1589,1,1765546807
1590,1,1765546807
1598,1,1765546807
1604,1,1765546807
1608,1,1765546807
1610,1,1765546807
1611,1,1765546807
1613,1,1765546807
1615,1,1765546807
1616,1,1765546807
1623,1,1765546807
1626,1,1765546807
1627,1,1765546807
1639,1,1765546807
1647,1,1765546807
1649,1,1765546807
1654,1,1765546807
1657,1,1765546807
1661,1,1765546807
1668,1,1765546807
1675,1,1765546807
1676,1,1765546807
1686,1,1765546807
1688,1,1765546807
1691,1,1765546807
1707,1,1765546807
1716,1,1765546807
1717,1,1765546807
1726,1,1765546807
1732,1,1765546807
1733,1,1765546807
1742,1,1765546807
1746,1,1765546807
1754,1,1765546807
1755,1,1765546807
1763,1,1765546807
1766,1,1765546807
1769,1,1765546807
1771,1,1765546807
1774,1,1765546807
1778,1,1765546807
1781,1,1765546807
1790,1,1765546807
1794,1,1765546807
1806,1,1765546807
1814,1,1765546807
1818,1,1765546807
1819,1,1765546807
1820,1,1765546807
1824,1,1765546807
1846,1,1765546807
1848,1,1765546807
1852,1,1765546807
1857,1,1765546807
1862,1,1765546807
1863,1,1765546807
1869,1,1765546807
1874,1,1765546807
1876,1,1765546807
1877,1,1765546807
1878,1,1765546807
1880,1,1765546807
